"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"coex_1_2"	"coex_1_3"	"coex_2_3"	"coex_rate"	"replicate"
2.0857934321973	75.903761748458	0.3367	0	0	1	0	0	0.333333333333333	1
0.473187781219659	94.9833411661175	0	0	0	1	0	0	0.333333333333333	1
1.65599347705136	80.8459553153878	0.1284	0	0	1	0	0	0.333333333333333	1
2.50966183551325	62.8658987658687	0.4186	0.3416	1	1	0	1	0.666666666666667	1
0.837644490060765	60.5818717765512	-0.4217	0.2464	0	1	1	1	1	1
0.156694157882305	60.2374137458267	-0.0384	0	0	1	1	0	0.666666666666667	1
2.52142296574652	35.2203946374875	0.6005	0.1493	1	1	1	0	0.666666666666667	1
1.65091654176862	16.0418018295075	-0.1846	0.3677	1	1	0	1	0.666666666666667	1
0.539029089271762	59.4495456731881	-0.4215	0.1333	0	1	1	1	1	1
1.39518915813306	60.0132753664511	0	0	0	1	0	1	0.666666666666667	1
3.58495471816455	94.3402967999586	0.8045	0	1	1	1	0	0.666666666666667	1
0.410294487178984	20.2515373875408	-0.176	0.2029	1	1	0	1	0.666666666666667	1
0.354485035401835	52.5221340741512	0.1109	0.0597	0	1	1	0	0.666666666666667	1
0.861867689628826	12.2608863538443	-0.2261	0.1935	1	1	0	1	0.666666666666667	1
1.54738398863888	83.7539003700124	0.1404	0	0	1	0	0	0.333333333333333	1
1.82237634794049	67.1307272239611	0	0	0	1	0	1	0.666666666666667	1
0.306861872340768	30.4618441888777	0.0176	0.193	0	1	0	1	0.666666666666667	1
0.166576544978875	67.144834217031	0.1436	0	0	1	0	0	0.333333333333333	1
0.030739018307858	27.1010454198302	-0.1587	0	0	1	1	0	0.666666666666667	1
3.25805428236477	119.003508275877	0.0419	0	0	1	1	0	0.666666666666667	1
2.32704763097573	129.665239142117	0	0	0	1	1	0	0.666666666666667	1
1.46828625588529	122.776364121491	0	0	0	1	0	0	0.333333333333333	1
3.43369544476145	69.1244788859407	0.9058	0	1	1	1	0	0.666666666666667	1
1.46581658738719	32.1562466049613	0.6885	0	1	1	0	0	0.333333333333333	1
2.11347678136763	66.016522272805	-0.3233	0.5314	1	1	1	1	1	1
0.176352449812977	20.2423844950329	0.0764	0.071	0	0	1	0	0.333333333333333	1
0.214779714395017	36.9046879803655	0.0638	0.0447	0	0	0	0	0	1
0.532039346642126	62.3360550359796	0.0918	0	0	0	0	0	0	1
1.99661373634371	38.8725818837252	0.0054	0	0	0	0	1	0.333333333333333	1
0.479842027632635	30.66269378591	0.1123	0.2436	0	0	0	1	0.333333333333333	1
0.482245328546263	43.1812361894983	0.265	0.2033	0	0	0	1	0.333333333333333	1
0.522108424481701	41.2345459849304	-0.4211	0.1424	0	0	1	1	0.666666666666667	1
0.609425053940843	34.2240890261865	0.0692	0.1028	0	0	1	0	0.333333333333333	1
1.25827581448572	26.4427143654841	0.3249	0.5259	1	0	1	1	0.666666666666667	1
1.51329474791693	43.8984677913989	0.3603	0.5998	1	0	0	1	0.333333333333333	1
0.711964980085607	6.91641636083513	-0.2509	0.2168	1	0	1	1	0.666666666666667	1
0.572437608542961	9.04685403264491	0.1198	0	1	0	0	0	0	1
0.882336134630926	25.4483037268351	-0.1744	0.428	1	0	1	1	0.666666666666667	1
0.708302501128385	28.5667051672761	-0.2291	0.336	0	1	0	1	0.666666666666667	1
0.901247083391889	69.0858246732463	0.1385	0	0	1	0	0	0.333333333333333	1
0.6115180798127	62.1304771607766	0	0	0	1	0	1	0.666666666666667	1
0.0800861201080925	16.911033876917	0.0664	0.0121	0	1	0	0	0.333333333333333	1
1.03682358918631	69.1266468054273	0.2903	0.3703	0	1	0	1	0.666666666666667	1
0.877486034654211	19.3763175112924	-0.2012	0.4582	1	1	1	1	1	1
2.7552390302903	8.19435310360413	0.122	0.7576	1	1	1	1	1	1
0.870925750458418	29.3730579350939	0.1304	0.4984	0	1	1	0	0.666666666666667	1
0.141531018050362	26.738907701144	-0.0994	0.0527	0	1	0	1	0.666666666666667	1
2.84097586584559	11.4444507310362	0.8573	0	1	1	1	0	0.666666666666667	1
0.115233073299857	18.0693337126737	0.005	0	0	1	0	1	0.666666666666667	1
1.0749633243764	43.4742145165278	-0.4254	0.3461	1	1	1	1	1	1
0.880841797741171	142.219306075702	0	0	0	0	0	0	0	1
2.45512677584301	154.700872860357	0	0	0	0	0	0	0	1
2.33163193683127	85.7415258349337	0.1083	0	0	0	0	0	0	1
0.671453943699221	60.2245210577688	0.0312	0.3765	0	0	0	1	0.333333333333333	1
1.41417547036473	44.668518550873	0.5341	0.0075	1	0	1	0	0.333333333333333	1
3.78884690102621	120.250529679698	-0.8009	0	0	0	1	1	0.666666666666667	1
2.73332184885669	79.012362365972	0.019	0.981	1	0	1	1	0.666666666666667	1
1.93365896024963	74.4768411224129	-0.014	0.9654	0	0	0	1	0.333333333333333	1
1.11381227308278	12.8076199434927	-0.1018	0.0525	1	0	1	1	0.666666666666667	1
0.0470698228046578	90.0518736989031	0	0	0	0	0	0	0	1
2.73983457059596	42.8244152863388	0.1753	0.788	1	0	1	1	0.666666666666667	1
1.73390080234663	175.040669855881	0	0	0	0	0	0	0	1
0.251082141730601	90.542757238527	0.0068	0	0	0	0	0	0	1
0.332985881466895	81.4022499188629	0.0556	0	0	0	0	0	0	1
2.433883013513	64.962804952421	0.5255	0.1676	1	0	1	1	0.666666666666667	1
2.29623223381808	86.7465319162678	0.3509	0.1444	0	0	1	0	0.333333333333333	1
1.38016058877373	81.5364548106705	0.3109	0.0313	0	0	1	0	0.333333333333333	1
1.25097294228518	68.0998041100183	0.5576	0.1885	0	0	0	0	0	1
2.82134641793294	105.135563064932	0.2465	0.128	0	0	1	0	0.333333333333333	1
3.86615644711715	136.752879098532	1	0	1	0	0	0	0	1
1.40463571154934	124.357901905107	0.0365	0	0	0	1	0	0.333333333333333	1
3.36713726460273	50.8797873122214	0.2972	0	1	0	0	0	0	1
0.448144765183379	53.5428367535198	0.0093	0	0	0	0	0	0	1
1.19271171127267	108.118707335928	0	0	0	0	1	0	0.333333333333333	1
0.238619167852129	74.0338352374913	0	0	0	0	1	0	0.333333333333333	1
2.11332049610065	121.945649444247	0	0	0	0	1	0	0.333333333333333	1
1.30835346941999	102.400492042084	0	0	0	0	0	0	0	1
1.64797104376474	118.622669038166	0	0	0	0	1	0	0.333333333333333	1
0.457442057524141	78.6273396100134	0	0	0	0	0	0	0	1
2.72798310826274	156.694074153246	0	0	0	0	1	1	0.666666666666667	1
0.629996969278491	70.0934688709045	0.1128	0	0	0	0	1	0.333333333333333	1
0.32004964689398	19.9311659325878	-0.0506	0	0	0	1	1	0.666666666666667	1
0.578727200572603	1.04740002098241	-0.0127	0.1935	1	0	1	1	0.666666666666667	1
0.167088635957611	15.2822816399518	0.0773	0.0135	1	0	1	0	0.333333333333333	1
0.893810477053806	35.0104499989092	0.3289	0.2406	0	0	0	1	0.333333333333333	1
0.724186578449799	30.6397431484024	0.2003	0	1	0	1	0	0.333333333333333	1
3.30593353868813	24.1545202795534	0.8739	0	0	0	0	0	0	1
0.0495055231926104	20.4556790455086	-0.0129	0	0	0	1	0	0.333333333333333	1
1.94689387963552	46.6556531280787	0.153	0.4364	1	0	1	1	0.666666666666667	1
1.80182871573509	38.8848877257179	0.216	0.3779	1	0	1	1	0.666666666666667	1
1.23770050907235	79.9300321918464	-0.0822	0.4862	0	0	1	1	0.666666666666667	1
0.877090909077526	89.1941407867352	-0.2389	0.2889	0	0	0	1	0.333333333333333	1
1.43420170990878	30.8035574671392	0.7879	0.0317	1	0	1	1	0.666666666666667	1
0.0408405720261143	89.5274768879581	0	0	0	0	0	1	0.333333333333333	1
0.0791155983830435	50.9163873678575	-0.2477	0.0023	0	0	1	1	0.666666666666667	1
0.997318091269357	63.3278318633307	-0.2388	0.2999	0	1	1	0	0.666666666666667	1
2.83454659631825	22.3209578623235	-0.0904	0.8279	1	1	1	1	1	1
3.13839401373834	64.9542512968421	0.0413	0.9586	1	1	0	1	0.666666666666667	1
0.435466966080428	52.7997345602884	-0.1778	0	0	1	1	1	1	1
0.297412233036386	82.7690139119922	0	0	0	1	0	1	0.666666666666667	1
2.99996696187144	47.4670907386529	0.0357	0.5407	1	1	1	1	1	1
3.6707639244085	92.9928693460405	-0.8185	0	0	1	1	1	1	1
2.68243687887069	52.0150991617963	0.0769	0.8196	1	1	0	1	0.666666666666667	1
0.166574686828465	51.0272442657493	-0.3282	0.0464	0	1	1	1	1	1
1.45087258877061	67.4085592165222	0	0	0	1	0	0	0.333333333333333	1
3.37308302207563	61.6148401002897	0.3489	0.5209	1	1	1	1	1	1
1.97526682411382	45.7674175744247	0.1021	0.866	1	1	0	1	0.666666666666667	1
1.22999293742981	27.8214269908499	0.1705	0.0035	0	1	1	1	1	1
3.4703374133335	55.9396272857544	0	0	0	1	0	1	0.666666666666667	1
2.31378211117246	14.9942166708183	0.2803	0.7182	1	1	1	1	1	1
3.8755502316119	141.30240444706	-0.7149	0	0	0	1	1	0.666666666666667	1
3.44002901090256	11.4807216418768	0.9019	0	1	0	0	1	0.333333333333333	1
2.39548356629871	69.8304161859481	0	1	1	0	1	1	0.666666666666667	1
0.609882297179084	33.8518777663068	0	0	0	1	0	0	0.333333333333333	1
1.88784369364604	28.0982183787411	0.442	0.0026	1	1	1	0	0.666666666666667	1
3.80626057258202	30.6930552437677	0.9895	0	1	0	1	1	0.666666666666667	1
3.20838971608092	102.610589865446	0.8035	0	1	0	0	1	0.333333333333333	1
0.377115876155145	130.902027194611	0	0	0	0	0	1	0.333333333333333	1
1.23154518423855	130.061385317531	0	0	0	0	0	0	0	1
2.82508645649939	117.079989567774	0.3	0	0	0	0	1	0.333333333333333	1
2.42355857410976	88.6421051616037	0.4198	0	0	0	1	0	0.333333333333333	1
0.954491906344498	104.612250150856	0.0081	0	0	0	0	0	0	1
1.37413616985165	112.217853006613	0	0	0	0	0	0	0	1
1.44226758740988	149.123772926781	0	0	0	0	0	0	0	1
2.19654893658583	159.41508301505	0	0	0	0	0	0	0	1
1.24442270564322	133.389808972302	0	0	0	0	0	0	0	1
1.11293438050816	143.006015335012	0	0	0	0	0	0	0	1
1.02799731593681	109.168190805472	0	0	0	0	0	0	0	1
2.24906260695236	95.5392137863166	0.3121	0	0	0	0	0	0	1
2.64443728146788	119.975007720662	0.2703	0	0	0	0	1	0.333333333333333	1
0.833427629147943	128.608453523331	0	0	0	0	0	0	0	1
2.47553759378006	126.037976335916	0.2363	0	0	0	0	0	0	1
1.11413357853218	133.559073283111	0	0	0	0	0	0	0	1
1.04551099097593	151.270344936008	0	0	0	0	0	0	0	1
1.12849038406223	151.10448017004	0	0	0	0	0	0	0	1
0.195365186673342	155.882678512091	0	0	0	0	0	0	0	1
0.880962010492578	79.6081473814751	0.0947	0	0	0	0	0	0	1
1.61111783277486	106.890477218242	0.0297	0	0	0	0	0	0	1
0.547412119293585	74.7571066750752	0	0	0	0	1	0	0.333333333333333	1
2.77777039846096	128.290706353413	0.0018	0	0	0	0	0	0	1
0.469756154146341	86.8070429682554	0	0	0	0	0	0	0	1
1.33569803505586	133.2880220257	0	0	0	0	0	0	0	1
3.18644925793427	167.948242126728	0	0	0	0	0	0	0	1
1.14275414112546	109.142035514877	6e-04	0	0	0	0	0	0	1
0.883075777458241	137.261314104386	0	0	0	0	0	0	0	1
0.107974862369257	122.125269944983	0	0	0	0	0	0	0	1
3.54419975247553	114.142810288836	0.5824	0	0	0	0	1	0.333333333333333	1
1.28481743841112	101.889695646816	0.0496	0	0	0	0	0	0	1
1.36544057048809	143.645192076072	0	0	0	0	0	0	0	1
0.487585605753939	118.62059168513	0	0	0	0	0	0	0	1
0.49646233765234	137.006158680647	0	0	0	0	0	0	0	1
2.26543201118851	141.505916986601	0	0	0	0	0	0	0	1
1.48468641949143	130.956639386856	0	0	0	0	0	0	0	1
0.254965125533798	122.256425864291	0	0	0	0	0	1	0.333333333333333	1
0.224231244363638	116.977899635907	0.0056	0	0	0	0	1	0.333333333333333	1
0.84284785308455	112.164075848595	0.1832	0	0	0	1	0	0.333333333333333	1
0.0554919394734882	90.1408356065793	3e-04	0	0	0	0	0	0	1
0.255186253155528	86.2667737884837	0	0	0	0	0	0	0	1
0.237532829309752	142.099268465062	0	0	0	0	0	1	0.333333333333333	1
0.00294978367689988	137.929614177431	0	0	0	0	0	0	0	1
0.272182536106097	111.412062219414	0.0502	0	0	0	0	1	0.333333333333333	1
0.279832002019111	138.352869026723	0	0	0	0	0	1	0.333333333333333	1
0.25090681704794	97.2711595588074	0	0	0	0	0	0	0	1
0.361217066335376	110.572979673292	0.036	0	0	0	0	1	0.333333333333333	1
0.0671308529858056	113.661274536129	2e-04	0	0	0	0	1	0.333333333333333	1
0.136835872005012	116.943860824081	0	0	0	0	0	1	0.333333333333333	1
0.168215314387928	126.261560948489	0.002	0	0	0	0	1	0.333333333333333	1
0.218044848608631	141.01373153717	0	0	0	0	0	1	0.333333333333333	1
0.177240591262765	121.558610557304	0	0	0	0	0	0	0	1
0.078661023098224	152.803771587144	0	0	0	0	0	1	0.333333333333333	1
1.91832826459305	105.394608032549	0.0796	0.0605	0	0	0	1	0.333333333333333	1
0.330834733652889	59.8732653074304	0.0305	0.0499	0	0	1	0	0.333333333333333	1
2.18323545541408	90.4201542184589	0.2941	0.0592	0	0	0	1	0.333333333333333	1
2.02058177023464	65.102793319917	0.1998	0.0752	0	0	0	1	0.333333333333333	1
0.0177304965448671	100.235834792477	5e-04	2e-04	0	0	0	0	0	1
1.32550371444222	109.370516016437	0	0	0	0	0	0	0	1
3.35117739911689	78.8503284162643	-0.1951	0	0	0	0	1	0.333333333333333	1
1.57121383412279	122.885421701087	0.0227	0	0	0	0	1	0.333333333333333	1
0.480816459301758	72.6182187863647	0.04	0.0119	0	0	0	0	0	1
1.16099126893315	51.9637157406252	0.1918	0.1332	0	0	0	1	0.333333333333333	1
0.444178862663305	79.2306513682747	0.0273	0.0139	0	0	0	0	0	1
0.687065882980725	89.0955127586985	0.0338	0	0	0	0	1	0.333333333333333	1
2.02938168163271	96.1663337056133	0.302	0.0929	0	0	0	1	0.333333333333333	1
0.549774781601401	84.9946038167852	0.0442	0	0	0	0	1	0.333333333333333	1
2.48869733679484	107.057442110001	0.3	0	0	0	0	1	0.333333333333333	1
0.445685128932276	162.357332432485	0	0	0	0	0	1	0.333333333333333	1
0.730228832623614	46.5725302180845	0.0947	0.0789	0	0	1	1	0.666666666666667	1
2.494093751192	107.460995010914	0.2279	0.0526	0	0	0	1	0.333333333333333	1
2.47905181536936	101.581965028034	0.2321	0.0674	0	0	0	1	0.333333333333333	1
0.11218716676155	101.880371239087	0.000799999999999999	0.0034	0	0	0	0	0	1
1.3649190190023	93.9201174562431	0	0	0	0	0	0	0	1
2.16509388893607	123.655313069222	0	0	0	0	0	0	0	1
0.631622095436812	170.723022658711	0	0	0	0	0	0	0	1
3.95640521315256	161.170372995889	0.0153	0	0	0	0	1	0.333333333333333	1
2.93856563285048	79.6878899918749	0.534	0.1279	1	0	0	1	0.333333333333333	1
0.785158928316492	102.581084381135	0.0117	0.0105	0	0	0	0	0	1
0.365224911177368	89.5788524605374	0.0071	0	0	0	0	0	0	1
1.87174590909966	88.5199363025287	0.093	0.0526	0	0	0	1	0.333333333333333	1
2.24560332682033	132.365344906442	0.0364	0	0	0	0	1	0.333333333333333	1
1.59001410044866	110.391141228055	0.0086	0	0	0	0	1	0.333333333333333	1
0.00415658656563689	158.970080122905	0	0	0	0	0	0	0	1
0.750590225017644	42.5643029599073	0.28	0.041	1	1	0	1	0.666666666666667	1
0.70660156072672	73.7489804564054	0.0195	0.012	0	1	0	0	0.333333333333333	1
1.27865396672006	44.0006654245192	0.2301	0.01	1	1	0	1	0.666666666666667	1
1.83877046499415	96.4514246426468	0	0	0	1	0	0	0.333333333333333	1
3.81450594469199	59.1573689393596	0.4158	0.5612	1	1	0	1	0.666666666666667	1
0.932836208111534	68.3122775418572	0.0608	0	0	1	0	1	0.666666666666667	1
0.245938423540284	77.4611409228232	0.0083	0.0054	0	1	0	0	0.333333333333333	1
0.310589620341042	43.3612482709962	0.0209	0.0848	0	1	0	0	0.333333333333333	1
1.77271363071173	154.71317422535	0	0	0	1	0	0	0.333333333333333	1
2.37857146784908	164.218566796275	0	0	0	1	0	0	0.333333333333333	1
1.76544244975441	155.128468118877	0	0	0	1	0	0	0.333333333333333	1
2.61555029313937	172.071143256218	0	0	0	1	0	0	0.333333333333333	1
0.52613267021551	76.431150310338	0.0291	0	0	1	0	0	0.333333333333333	1
2.40650597169988	99.2978249579616	0.2024	0	0	1	0	1	0.666666666666667	1
0.392176658574554	60.6775714641023	0.0199	0.0071	0	0	0	0	0	1
0.262793699666527	84.3686152546567	0.0038	0.0114	0	0	0	0	0	1
0.917773475250458	88.2442611622997	0	0	0	0	0	0	0	1
3.20230566448958	75.3922948468269	0.6015	0.0569	0	0	0	1	0.333333333333333	1
1.22180687692118	118.821731128625	0	0	0	0	0	1	0.333333333333333	1
1.306826769481	62.9179270161615	0.2668	0.0629	0	0	0	1	0.333333333333333	1
1.13864378013847	58.2950045947119	0.3109	0.0652	0	0	0	1	0.333333333333333	1
0.414498342415286	78.1445349582712	0.0087	0.0031	0	0	0	0	0	1
1.09066229856614	90.5053161988366	0.0163	0	0	0	0	1	0.333333333333333	1
1.85002536464921	103.5544240108	0.2039	0.0493	0	0	0	1	0.333333333333333	1
1.48922284031393	97.5777153578648	0.0714	0	0	0	0	1	0.333333333333333	1
0.853584017099038	83.4779090444941	0.0189	0	0	0	0	0	0	1
1.13253683905357	92.2609376010104	0.006	0	0	0	0	1	0.333333333333333	1
1.37199026083617	72.5390872481552	0.0458	0.0175	0	0	0	1	0.333333333333333	1
1.66050516606702	99.9788260717119	0	0	0	0	0	0	0	1
3.91859154209713	49.8536302015613	-0.0226	0	0	0	0	1	0.333333333333333	1
0.453655014318255	78.1281081975972	9e-04	0	0	0	0	0	0	1
2.49317922471486	113.082023581217	0.2789	0.0814	0	0	0	1	0.333333333333333	1
1.47326618679642	47.5548958299827	0.2369	0.077	0	0	0	1	0.333333333333333	1
3.74899524594176	157.397766181257	0.8095	0.0435	1	0	0	1	0.333333333333333	1
0.647220270186837	84.0513663548145	0.0123	0	0	0	0	0	0	1
0.274057646157073	66.9571995901383	0.0118	0.0035	0	0	0	1	0.333333333333333	1
2.91735665059319	162.298025906123	0	0	0	0	0	0	0	1
1.01989135251711	68.7258783162882	0.0397	0	0	0	0	1	0.333333333333333	1
1.69837409633479	98.5724110523025	0	0	0	0	0	1	0.333333333333333	1
1.20034122376058	142.620384906692	0	0	0	0	0	0	0	1
3.66675008451546	165.409087491774	0	0	0	0	0	0	0	1
0.793946718513808	159.79392815938	0	0	0	0	0	0	0	1
1.71140521561684	80.7659021242372	0.2205	0.0395	0	0	0	1	0.333333333333333	1
0.107667942595438	84.9770872157549	0.0101	0.0031	0	0	0	0	0	1
3.81608119158482	158.494915082829	-0.0231	0	0	0	0	1	0.333333333333333	1
1.45294459071769	124.689282092259	0	0	0	0	0	1	0.333333333333333	1
1.84234435111729	122.481782592594	0.1537	0.0399	0	0	0	1	0.333333333333333	1
0.265838578044334	96.2541151908951	0.0015	0	0	0	0	1	0.333333333333333	1
0.971014822920676	110.508813560679	0.014	0	0	0	0	0	0	1
1.44157146999017	121.886799402365	0.0051	0	0	0	0	1	0.333333333333333	1
0.746836837791718	106.157082721958	0	0	0	0	0	0	0	1
0.527412591336447	135.11139606565	0	0	0	0	0	0	0	1
0.939189922357665	90.0046155217797	0	0	0	0	0	0	0	1
1.87729768191823	71.2558664718911	0.2257	0	0	0	0	1	0.333333333333333	1
1.58171473430893	98.6878047545097	0.0558	0	0	0	0	0	0	1
1.00642350106905	107.910348873029	0	0	0	0	0	0	0	1
1.64305066275798	104.557305587713	0.1588	0	0	0	0	0	0	1
2.27944364552912	129.953809652041	0.0295	0	0	0	0	0	0	1
1.55279759856348	123.942408872753	0	0	0	0	0	0	0	1
1.31171991769596	133.244088313408	0	0	0	0	0	0	0	1
1.05565842646159	123.731287250635	0	0	0	0	0	0	0	1
0.0916531459142198	69.2223606533896	0.0098	0.004	0	0	0	0	0	1
2.80523600387173	106.791527562029	0	0	0	0	0	0	0	1
0.463146383014042	65.6631931723073	0.1392	0.0172	0	0	0	0	0	1
2.6794317536213	153.930408247865	0	0	0	0	0	0	0	1
