"ACHMIL"	"ARRELA"	"BROERE"	"CENJAC"	"CONARV"	"CREPIS"	"DACGLO"	"DAUCAR"	"ELYREP"	"ERYNGE"	"FESRUB"	"GALVER"	"LEUVUL"	"ONOREP"	"PICECH"	"PLALAN"	"POAANG"	"RANACR"	"RUMACE"	"SALPRA"	"TAROFF"	"TRIPRA"
0.440033149777875	-0.0712330466793415	-0.00343051189761352	0.187955140234999	0.015002678359887	-0.023709719019027	-0.0579452300573893	0.0480481297856695	-0.0647976235547849	0.0010958784268931	-0.280618136810733	0.0114300696486749	-0.188966966578011	0.0349678162181908	0.0197726412125971	-0.0162546153451085	0.37345808667224	0.363410168827597	-0.180948468435394	-0.0464565646569879	-0.486883278511753	0.054447675752069
0.0098227884774074	-0.0211501281767135	0.0844384981126776	0.0488815648730636	0.163458134719791	0.375450583316831	-0.208113155706776	0.0981246217956694	0.0573955101552512	0.0602725373413243	0.0632240267547105	0.0328692265534312	0.533056920984731	-0.091252404908169	0.0623198203416862	-0.0648714975265167	-0.0686492729313373	-0.140598074607666	-0.143350821533545	0.0959987478096116	0.0253170169062717	0.22279694117956
0.018243463195818	-0.00242696519274205	0.0334455695006869	-0.0155593119327651	-0.0246336465287556	0.0460529780695061	-0.0190176236887821	0.016367798359823	-0.0373541944815009	0.0156730937223295	0.0995073757984286	0.0367272474609326	-0.132043167571242	0.0267340879248573	0.0680961188630746	0.0520566110507	-0.0482484796982995	0.0423264826811816	-0.0317271072719609	0.0583536951979632	-0.0107145583892326	0.0428810189688754
0.0946430124658525	-0.0140401774773934	0.00713640400662855	0.0317458617872127	0.0183241102929239	0.11694582177199	0.0409682649855832	-0.0255473903920379	-0.128851575877802	-0.0476689080886692	-0.157668222094715	0.0389011327649535	0.0475755401706195	0.0954736301487217	0.059179399077651	0.0353603323359424	0.033839526842092	-0.34534027681111	-0.0171959205297627	0.033887133401313	0.0253695319088746	-0.0382823574803245
-0.153853464323094	-0.0100914703927523	0.0146732476812897	-0.123819189859061	0.0509057567509364	0.124767653010444	0.0270221180259593	-0.0249640450927142	0.0452019707980307	0.169968636360257	-0.105970672462156	0.0278302340236593	-0.157155116520074	0.0551042848793302	-0.0467401149625052	-0.0110221340307827	-0.0254748517472933	0.336925854051819	0.031756323964665	0.0788767461300104	-0.0601952322662747	0.0399934724901013
-0.0607193274454402	-0.00384894354408126	-0.0154579096591391	0.0488466267786627	-3e-15	-0.035765067945947	-0.019299220521522	-0.0445542865073834	-2e-15	-1e-15	-0.00242820706598576	0.0866257722308631	0.0489574247610134	-3e-15	0.0171883397357767	-0.0208911368102062	-1e-15	-0.13715485926453	0.145999024622371	-0.00542590462450417	-0.138030874640668	-0.0137336351535103
0.0934475923697825	-0.0179368859094284	0.0013942262968058	0.0772135407330587	0.0290555927731328	0.125880799717372	-0.0300412831265387	-0.0197082210885589	0.0444494043562546	-0.1643731646738	0.40351179764165	-0.0460981247274731	-0.26544920063858	0.173152369817039	0.00699726635839124	-0.00570130789127335	0.0170334240178013	0.216248347040674	-0.426213731832819	0.0819415071934655	0.210152474638525	0.0270896864277073
-0.428449156309347	-0.0772588376177635	-0.0126902370116685	-0.278618897714972	0.0764323871558106	-0.0204468527789694	-0.0537813658953874	0.0769057390285522	0.294682940368839	0.0334686100342644	-0.0530354855798096	0.0124816154048742	0.178492649533726	0.0246031414461107	-0.203677229705512	-0.0612143558334309	0.053508895652039	-0.0777067945260942	0.0943056894332623	0.271823012797627	0.228086942939764	0.137178472833018
-0.394215509156621	-0.0652212644158579	0.00090031030284781	0.0183545055382636	-0.369483455413984	-0.393792334429682	-0.259346312912821	-0.0221737058235077	-0.0819108894726477	-0.203878917273384	0.078449482496252	0.010090308168012	-0.268669711570423	-0.0144844640268794	-0.00081758084994028	0.0185309086882987	0.0100932703691577	0.143095970695187	0.0480141226778389	0.249989275351526	0.00256482814221649	0.389970182879468
0.301704820859255	0.0206833695968844	0.000280884494233589	0.0141070637803532	0.189525957223629	-0.553964485281036	-0.252955723251711	-0.0124630772785403	0.0128459879671005	-0.00825511262705201	0.00884960335691876	0.0377914488069456	-0.157952064042204	0.00516139053665662	0.105695520800841	-0.157347087824778	-0.377860319407829	-0.0778726572416912	-2e-15	-0.362573660333092	-0.188058584102654	-0.102745275377872
0.0222070787624073	-0.126581210198587	0.036741338129863	0.0321436239873634	-0.116455587286874	0.0479583601119781	0.00417701032054123	0.0173202608884172	0.021092806299242	0.0446367063060362	0.0158318078243177	0.0446411450283907	0.0849224821108684	-0.0350162245300515	0.0653594287038744	0.035962030707152	-0.011033915433981	-0.114792873621035	0.025860683641176	-0.00719345077993334	-0.00699945724411437	-0.116391876994457
0.0896720835952692	0.000657172475011732	-0.17612518067786	0.110821522988192	0.0824648713719665	-0.0489916596614173	0.0664105171674111	0.00400812630779026	0.0302553830603833	-0.00539580780938372	-0.0027294933024153	0.0631019396312571	-0.0156062381038355	0.00496628209547434	-0.00731887898858376	0.0716659194090597	0.13656297294457	-0.0793908465835264	0.252562928847891	-0.00551162469984553	-0.126757661013613	-0.0802950179912026
-0.0670106788975582	-0.00269892601454864	0.14871567728814	-0.0254824799925331	-0.0502472305726582	0.0973602552433991	0.00251364359606989	-3e-15	-0.00987132738240909	-0.0291279633169934	-0.0001370997711324	0.0738735097265469	0.0546777606632258	-0.362940535933012	-0.22944153056984	0.0727032017280561	0.00419078712632919	0.000375346493112962	-0.0537438831012562	-0.261886197082385	-1e-15	0.0683500034776708
-0.0545165347237611	0.00113271229843004	0.0289394942270041	0.00350556713180905	0.0300034893061903	-0.0116164096985678	0.0021436997924989	0.0118586304135523	0.0278070115401447	-0.0432372914809389	-0.0655950109506102	0.0511268212503203	0.0840913243552305	-0.0323661963966648	-0.0215531699154921	-0.00672136087965846	0.0105002101763936	-0.05550700979908	0.0696387523663533	-0.0937676660048613	-0.0114020698150615	-0.0224618798926894
-4e-15	-0.0279321985071508	0.00373476570929587	0.183931435056205	-2e-15	0.112182406127199	-0.0622024997080844	0.0335943406314781	-0.00389259058656977	-0.0640836966427939	0.0838346426286864	0.00175600652552534	-0.0459470276529153	-0.0135468283674982	-0.0193982472582426	0.0120332474147756	0.123885895191008	-0.101751671100595	-0.0283410803229769	0.0183656558933047	-0.102885057260943	-0.120011656919119
0.127262803285909	-0.0412246028146685	0.0329169037008388	-0.00490423394298542	-0.0233054413146962	0.124155313738446	0.0156963191463326	0.0171345082814492	0.0252454721962685	0.0221146585534262	0.0477456763119257	0.0318290363792766	-0.0595080905775358	-0.0767003519693173	0.0153810309853574	0.00455436547796818	-0.0434858173699647	-0.0510376775640593	0.0954154426424812	-0.00842414374695124	0.223839108337516	-0.0514371051874834
0.00538778688014879	-0.00451526740503156	0.0474923737004038	0.0550614456394343	-0.073786609274783	-0.0306427506016588	0.0453901545053771	0.0182681216967771	0.114611585626048	-0.103105701980035	0.268944545557247	-0.035752808388819	-0.0827645741140826	0.104580907177342	-0.0162680930409435	0.0120920397342608	-0.232159446485467	-0.380293068518449	-0.355717477110787	-0.0860105466727778	0.189846634196333	0.0693568399975216
0.23771771244769	0.027021438500494	0.0401462760720496	-0.283014344467059	0.123362515116189	-0.130291377728386	-0.0386161824817212	-0.00415627101351766	0.339160451414205	0.000764641334205901	0.104610134189492	0.0285773083632031	-0.113757475592958	-0.0285650463005293	-0.0218212985356425	0.0101338473613737	0.116620244104077	-0.191152888849962	-0.141061542163116	-0.062233735100029	-0.134047542287445	-0.00359378437380214
-0.160829882827513	-0.0500570555140703	0.0627520273258993	0.130245721602689	0.186065684423727	0.0434754582519906	-0.0152740394050935	0.0629893707185919	0.688266850713634	0.233691761241517	0.195494554391376	0.0361415136385739	0.0143780784503276	0.132959403619247	-0.204658071260719	0.0452577239153816	-0.102029888005284	0.0123171049758289	0.65405239175375	-0.214413931800812	0.154690543955537	0.127110002213408
-0.189858464272193	-0.0367415258389145	-0.0128331781377469	0.0957648973898247	-2e-15	0.336540087265819	0.056672454850406	-0.000909994456568666	0.37920071783351	-0.0574290558524686	0.241116798040583	-0.105546021431397	-0.108761401654062	-0.131539102159521	-0.0312450057579919	0.0908544273019902	-0.0612915912724262	-0.121146337242974	-0.0975684002032664	0.0315569178182264	0.304809504870579	-0.156188346981207
0.121581496370814	0.0119922733011471	0.0386686630007351	0.0219920763841789	-0.0363288369301046	-0.041721170548097	-0.00132451302036715	-0.00535739465970735	-0.00865539298416052	-0.0327484904686261	-0.278450788134273	-0.119044786500557	-0.0414118324306383	-0.0667000431734173	-0.036195490629363	0.0256632407560459	0.0129384619240319	0.02095097726893	0.249592328665255	0.044692087723551	-0.035866871154057	-0.0680418628200077
-0.342069796448345	-0.0102809259775647	-0.0119365760972723	0.0383526151542569	0.027633218205785	-0.15047139582266	-0.0435140605068654	0.00146482448504648	0.0483631687232925	-0.178381838723492	-0.0547360690550492	-0.0111772365270728	-0.00405604847771304	0.134793611291848	-2e-15	-0.051399799710537	0.0554818069575425	-0.150743566599664	-0.0635308003215132	-0.069061979759637	-0.11888472518906	-0.0177023830942378
0.440033149777873	-0.0532706971231851	0.00547192580350035	0.187955140234998	0.0104242814353972	0.009457665838031	-0.0579452300573893	0.0405578413463508	-0.0647976235547849	0.00100499062980626	-0.280618136810732	-0.00548895856406566	-0.201261530428003	0.0349678162181918	-0.00757600714002965	-0.0162546153451105	0.314990685931221	0.363410168827597	-0.180948468435394	-0.0464565646569879	-0.486883278511753	0.0542832336204465
-0.0275203571276756	-0.0147774022378233	0.0700149787698939	-0.0254121715435139	0.122283759716197	0.361986155767176	-0.208113155706776	0.0981246217956694	0.0573955101552512	0.0639148083244502	0.0632240267547115	0.0239905977128784	0.527416877931992	-0.091252404908168	0.119174213584081	-0.0648714975265187	-0.0791518127285818	-0.140598074607666	-0.143350821533545	0.0852547295435508	0.0253170169062717	0.236005388032234
0.0195928869089383	-0.00222386384163909	0.0317539047118371	-0.0473681301740814	-0.0292928620993982	0.0320008881129048	-0.0190176236887821	0.0180428166091821	-0.0373541944815009	0.0156730937223285	0.116532782556935	0.0411643893184134	-0.131293170143197	0.0267340879248583	0.0692887789547008	0.0308314274686649	-0.0525833835404937	0.0423264826811816	-0.0317271072719609	0.0694930180889215	-0.0107145583892326	0.039247404125997
0.0815747733267126	-0.0147632733550864	0.00580212965871222	0.0311859351852348	0.0113430610405148	0.110031860969309	0.0409682649855832	-0.0205692673468934	-0.128851575877802	-0.0481007965883707	-0.161341265710005	0.0414387720310683	0.0424600319792268	0.097869000170903	0.0590983897311181	0.0323636686226242	0.0332892358101254	-0.34534027681111	-0.0171959205297627	0.0519971103632693	0.0253695319088746	-0.0335701038791132
-0.145638562224782	-0.00879525869246275	0.0171597086287708	-0.128367107226986	0.0361000062812234	0.142444883315164	0.0270221180259593	-0.0242831178011698	0.0452019707980307	0.160029929901774	-0.122070534948367	0.0278663912547976	-0.160426285878407	0.0551042848793312	-0.0625481903701276	-0.0151288533713807	-0.038258395464038	0.336925854051819	0.031756323964665	0.0831397554106131	-0.0601952322662747	0.0400425034891411
-0.0607193274454422	-0.0020619050560058	-0.0154533389343326	0.0488466267786617	-2e-15	-0.0490948971973439	-0.019299220521522	-0.0388125274830769	-2e-15	-2e-15	-0.00242820706598476	0.100443102664873	0.0489574247610134	-2e-15	0.0158612795425771	-0.0208911368102082	-3e-15	-0.13715485926453	0.145999024622371	0.00287757468141186	-0.138030874640668	-0.0149565004829375
0.0649670238006453	-0.018704051200026	0.000736096009174502	0.0987549807442428	0.00917045614210005	0.10732519267391	-0.0300412831265387	-0.0215459433925176	0.0444494043562546	-0.154271369820284	0.381752800236737	-0.05244711708749	-0.220758086292702	0.167866626509296	-0.011324547318422	-0.00643218825112087	0.0170334240177993	0.216248347040674	-0.426213731832819	0.0581663034998498	0.210152474638525	0.0270896864277083
-0.432273085946028	-0.0772588376177635	-0.00748881304917993	-0.307943360041529	0.0627327494766518	-0.0602987743014306	-0.0537813658953874	0.0881507953485711	0.294682940368839	0.0334686100342634	-0.0561768755180455	0.00626191168637023	0.178492649533726	0.0246031414461117	-0.209365055443724	-0.0754029570340182	0.053508895652037	-0.0777067945260942	0.0943056894332623	0.305663300670668	0.228086942939764	0.160628646803486
-0.336694943635474	-0.0672867448373984	-0.00367897295808245	0.0662916254875991	-0.357016175494334	-0.386418380938986	-0.259346312912821	-0.0201533017395731	-0.0819108894726477	-0.202786660972841	0.0574634797633182	0.0126987031501329	-0.249644514206425	0.0505503429075042	-0.0101259940625072	0.0258896720437021	0.00829381285963219	0.143095970695187	0.0480141226778389	0.293592790478327	0.00256482814221649	0.389970182879469
0.301704820859258	0.0206248246629613	0.000280884494235589	0.0141070637803552	0.181756156535017	-0.553964485281035	-0.214657096526428	-0.015084131366718	0.0213890017282901	-0.00825511262705101	0.00884960335691876	0.0400180327449137	-0.157952064042203	0.00516139053665562	0.105695520800839	-0.169574573622354	-0.34751976889968	-0.0778726572416912	-5e-15	-0.386890368422579	-0.188058584102654	-0.102745275377873
0.0152282355411908	-0.130313449441504	0.03352874485627	0.0253518279842607	-0.123111588832626	0.060099010084161	0.00379214760963405	0.0179119595298706	0.0353834565173489	0.0419981906936027	0.0158318078243177	0.046971555779163	0.085946061736924	-0.040107395134502	0.0596995178357919	0.0340721501993441	0.000289139886258372	-0.114792873621035	0.0217519799317246	-0.00727790972944301	-0.00699945724411437	-0.109885701559303
0.0912603557776993	0.0014123456633584	-0.177703249799206	0.110821522988194	0.0816850118767978	-0.050513166754168	0.0679741809571641	0.00700946130741541	0.0406590275686114	-0.00183726032336573	-0.0027294933024153	0.0674909169010556	-0.0156062381038345	0.00345721461389767	-0.0180018064923383	0.0761742211704621	0.131179034768003	-0.0793908465835264	0.249264894913403	-0.00578308689023978	-0.126757661013613	-0.0742521479483118
-0.0670106788975552	-0.00269892601455064	0.148715677288142	-0.0518100900806445	-0.0918175919209146	0.0973602552434001	0.0236718237185111	-1e-15	-0.00987132738240809	-0.0291279633169924	-0.0001370997711324	0.0738735097265459	0.0546777606632268	-0.370357126964523	-0.234902357987829	0.0999734005629303	0.013683091908076	0.000375346493112962	-0.0321591330590725	-0.313747694876331	-1e-15	0.0683500034776698
-0.0545165347237581	0.00111297919841586	0.0301696843665987	-0.00412653926876707	0.0267876741974988	-0.0146547956388884	0.00869547285429893	0.0118586304135543	0.0278070115401457	-0.0393855954521263	-0.0655950109506102	0.0511268212503193	0.0840913243552315	-0.0308086000750531	-0.0269295051523807	0.00368849683582784	0.00923065211914903	-0.05550700979908	0.144990019946525	-0.0937676660048593	-0.0114020698150615	-0.0231819275654862
-1e-15	-0.0246799310477767	0.0072926194612338	0.183931435056207	-4e-15	0.1121824061272	-0.0789259608453501	0.0235054466410378	-0.00389259058656877	-0.0741947299394819	0.0838346426286864	0.00175600652552434	-0.0594190779101058	-0.010197517951071	-0.0231563887866244	0.0120332474147776	0.131771922867451	-0.101751671100595	0.0731064354651829	0.0183656558933067	-0.102885057260943	-0.12001165691912
0.138270037241781	-0.0373976236212499	0.0346608471570096	0.0133186437884695	-0.00845118808387662	0.137695225407189	0.0204630784683121	0.0206023324355578	0.0507279768388555	0.0221146585534272	0.0477456763119257	0.0318692294219705	-0.0595080905775348	-0.0757889838835827	0.0191149583127709	0.00605897056259445	-0.0400434909122026	-0.0510376775640593	0.0944666410767934	-0.0046344401345431	0.223839108337516	-0.0483668866284912
0.0442024693427769	-0.000780368548537428	0.0446130647697018	0.0763376387308196	-0.0821550278939058	0.0016557845466585	0.0337599229873615	0.0182681216967791	0.107108827315403	-0.105420844571663	0.268944545557247	-0.0335089847385254	-0.0827645741140816	0.0861378954613451	-0.0369903525387217	0.0120567293382818	-0.225037479625213	-0.380293068518449	-0.290121995225316	-0.0954310981659675	0.189846634196333	0.0656781044505434
0.244452462924554	0.0280651886765184	0.0392242997658482	-0.277573538536997	0.0973178556931208	-0.130291377728385	-0.0372165514987679	-0.00415627101351566	0.339160451414206	0.0160809188733665	0.104610134189492	0.0285773083632021	-0.116751261531106	-0.0287106706638372	-0.0197540271630041	0.0101338473613757	0.120440523262263	-0.191152888849962	-0.123045146376149	-0.0761449192947505	-0.134047542287445	-0.00359378437380314
0.0282014683902211	-0.0535313676880123	0.0407910344630382	0.0993259609484832	0.275177297945793	0.0300775400992771	-0.0205835951576246	0.0620228262314936	0.601659200512144	0.241535911969571	0.195494554391376	0.0361415136385729	-0.033598994520645	0.11979735285827	-0.219485662160024	0.0243596288703764	-0.110669124692437	0.0123171049758289	0.429238839404326	-0.154674372568177	0.154690543955537	0.129470860430043
-0.191969628991763	-0.0377787958466737	-0.0168918296577398	0.0122935393204996	-4e-15	0.385550982639615	0.0469307451974267	-0.000909994456566666	0.379200717833511	-0.0751493083713727	0.241116798040583	-0.107804996548603	-0.120691528979367	-0.147674836322449	-0.0551410810145267	0.100976533934359	-0.0612128614431232	-0.121146337242974	-0.173162017683755	0.0141535279860428	0.304809504870579	-0.119674281555591
0.126931802836514	0.00882581514943808	0.0382260717848211	0.0398991223533285	-0.0438464651570245	-0.0538599873400391	-0.00374186473151392	-0.00535739465970535	-0.00865539298415952	-0.0327484904686251	-0.278450788134273	-0.110766754554497	-0.0414118324306373	-0.0715502347725592	-0.0340057413559212	0.0369262144257383	0.0182391832953697	0.02095097726893	0.206773785667018	0.0561205523692272	-0.035866871154057	-0.0680418628200087
-0.342069796448342	-0.0102809259775667	-0.0119365760972703	0.0383526151542589	0.0299277081161981	-0.175796981177102	-0.0439370361567011	-0.000802406316283323	0.0646384818632506	-0.178381838723491	-0.0547360690550492	-0.0111772365270738	-0.00405604847771204	0.130348768207626	-4e-15	-0.0589516674012849	0.0571639937714469	-0.150743566599664	-0.0540456089414793	-0.0719333443219033	-0.11888472518906	-0.0177023830942388
0.440033149777876	-0.047617857457634	-0.00597720358205424	0.187955140235	-0.0014054713950202	-0.0913494116608277	-0.0461985961073242	0.0480481297856715	-0.0701585383242917	0.0010958784268931	-0.280618136810732	-0.0172208131804029	-0.18896696657801	0.0394260494471704	0.0197726412125961	-0.0162546153451085	0.299978972036035	0.363410168827597	-0.210212647968543	-0.0464565646569859	-0.486883278511753	0.0542832336204455
-0.0275203571276726	-0.0190160941033618	0.0844384981126796	0.0488815648730646	0.12785777959693	0.323464004844509	-0.210017494229672	0.0981246217956714	0.0573955101552522	0.0602725373413243	0.0632240267547115	0.0239905977128774	0.533056920984732	-0.112556496290242	0.0882455234757487	-0.0648714975265167	-0.0586547447622972	-0.140598074607666	-0.0797893587154107	0.0959987478096136	0.0253170169062717	0.256388345698763
0.018243463195819	-0.00242696519274405	0.0345505104312932	-0.0326724541679552	-0.0370374881962788	0.0347327145918014	-0.0190176236887851	0.0198077432267622	-0.0365773335161675	0.0156730937223295	0.116532782556935	0.0344162419332532	-0.132043167571241	0.0189989997453991	0.0680961188630736	0.0520566110507	-0.0516598899033478	0.0423264826811816	-0.0242858674938464	0.0718201726957736	-0.0107145583892326	0.0376738738087966
0.0946430124658535	-0.0140351239602534	0.00582055659905511	0.0316333043365677	0.00983503805835104	0.11453144819596	0.0368495654703203	-0.0237116910476472	-0.126227154704453	-0.0476689080886692	-0.161341265710005	0.0391351079947807	0.047441188405172	0.0914185604970926	0.0579356994823302	0.0353603323359424	0.0398891263700162	-0.34534027681111	-0.0291026209572507	0.0509706598512399	0.0253695319088746	-0.0336796768825833
-0.153853464323093	-0.00958005677200505	0.0177159545430831	-0.135677622691788	0.0555434142628599	0.146990147517136	0.027145151682514	-0.0242831178011678	0.0526792987421205	0.169968636360257	-0.122070534948367	0.0270767716008209	-0.160426285878406	0.0495432440568801	-0.0520706330344958	-0.0110221340307827	-0.0312971409356359	0.336925854051819	0.037048993895283	0.0900356690484175	-0.0601952322662747	0.032617997261279
-0.0607193274454392	-0.00384894354408326	-0.0154533389343306	0.0488466267786637	-4e-15	-0.035765067945946	-0.019299220521525	-0.0431717406256374	-1e-15	-1e-15	-0.00242820706598476	0.100443102664872	0.0489574247610144	-3e-15	0.0171883397357757	-0.0208911368102062	-5e-15	-0.13715485926453	0.146544572548327	-0.00208179725577473	-0.138030874640668	-0.0149565004829385
0.120280317427399	-0.018704051200028	0.00168649386765674	0.0772135407330597	0.0275155536882139	0.11934753551513	-0.0394615820781694	-0.0197082210885569	0.0275771555239192	-0.1643731646738	0.381752800236737	-0.052447117087491	-0.25465716873376	0.163520009670936	0.00699726635839024	-0.00570130789127335	0.00925328314183002	0.216248347040674	-0.539086274776099	0.084063698413432	0.210152474638525	0.020829214799925
-0.428449156309346	-0.0772588376177655	-0.0106666241708103	-0.306307007413722	0.0764323871558096	-0.0602998781192802	-0.0361053238331207	0.089588297559236	0.269902057546724	0.0334686100342644	-0.0561768755180455	0.00626191168636923	0.178492649533727	0.0316275443450571	-0.186947034631004	-0.0612143558334309	0.0378723532220056	-0.0777067945260942	0.0433609033628691	0.30566330067067	0.228086942939764	0.176816184942552
-0.414888911896947	-0.0700331531208968	-0.0018847218598546	0.0183545055382646	-0.359326238233205	-0.480480847622925	-0.242928305761447	-0.0201533017395711	-0.0819108894726467	-0.203878917273384	0.0574634797633182	0.0132073403720369	-0.28083061953499	0.03395508593312	-0.00081758084994128	0.0185309086882987	0.0197596438339524	0.143095970695187	-0.0119011155862649	0.291986778463049	0.00256482814221649	0.37648566483685
0.301704820859257	0.0206833695968834	0.00251293261545214	0.0121792711366582	0.189525957223627	-0.553964485281034	-0.252955723251713	-0.015084131366718	0.0213890017282891	-0.00812118864742645	0.00884960335691876	0.0413994733297559	-0.157952064042204	0.00516139053665662	0.105695520800842	-0.169574573622354	-0.377860319407828	-0.0778726572416902	-2e-15	-0.379970206751363	-0.146920609423387	-0.0797523478746999
0.0152282355411898	-0.125057617640031	0.0353360359605915	0.0253518279842597	-0.119772309245806	0.060099010084162	0.0137331157346292	0.0179119595298706	0.0249182277345498	0.0400662702913207	0.013763191426192	0.046971555779161	0.085946061736923	-0.0350162245300515	0.0653594287038754	0.0340721501993441	-0.00720258648168783	-0.108787055831463	0.0206329064571112	-0.00727790972944401	-0.00931579174543323	-0.106491053004193
