"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"coex_1_2"	"coex_1_3"	"coex_2_3"	"coex_rate"	"replicate"
0.3562335544552	133.77923516771	0	0	0	0	0	0	0	1
3.22796969331897	134.695472183215	0.4946	0	1	0	1	0	0.333333333333333	1
0.465298744705228	103.910636604354	0	0	0	0	1	0	0.333333333333333	1
2.35082959077779	123.342058732646	0	0	0	0	1	0	0.333333333333333	1
0.004451568746223	113.68299407598	0	0	0	0	0	0	0	1
0.886190630542339	113.173874623636	0	0	0	0	1	0	0.333333333333333	1
2.19237290180645	117.12206945559	0	0	0	0	1	0	0.333333333333333	1
0.526157378383703	96.8698232063343	0.0139	0	0	0	0	0	0	1
1.37846367471254	85.3637271565702	0.3381	0.1007	0	0	1	1	0.666666666666667	1
2.22349952702034	72.7026951194955	0.9926	0.0013	1	0	1	1	0.666666666666667	1
0.461833743760461	74.0986403666304	0.3433	0.0027	0	0	1	0	0.333333333333333	1
0.0744761821227485	52.1120083422736	0.0616	0.0036	0	0	0	0	0	1
0.188246936241327	58.1548943321225	-0.0181	0.0272	0	0	0	0	0	1
0.305989877360843	100.514784560173	-0.0652	0.0287	0	0	0	1	0.333333333333333	1
0.00992693891346436	105.355290582178	4e-04	0	0	0	0	0	0	1
1.59710334363193	90.0542914718909	0.1286	0	0	0	0	1	0.333333333333333	1
0.0934109142963155	68.5432278683353	-0.0023	0	0	0	0	1	0.333333333333333	1
0.0834749782301424	81.4876486220672	-0.0232	0.0197	0	0	0	0	0	1
3.26964576217127	93.2659564719576	0.9065	0.0935	1	0	1	1	0.666666666666667	1
1.18509188855392	75.3979729686381	0.4822	0.0028	0	0	1	1	0.666666666666667	1
0.340117543848117	77.5951385218354	-0.0384	0.0431	0	0	1	0	0.333333333333333	1
0.0906742512271838	79.5730148258703	0.0662	0.0148	0	0	0	1	0.333333333333333	1
0.977359668402785	88.6736793496482	-0.026	0.0609	0	0	1	0	0.333333333333333	1
1.39218984894055	79.8777503223601	0.0652	0.0695	0	0	1	0	0.333333333333333	1
0.377303237977211	114.221010266512	-0.0841	0.0137	0	0	0	1	0.333333333333333	1
1.13832045386358	62.2704535676933	-0.3057	0.14	0	1	1	1	1	1
0.396573488355259	42.215949280106	0.0652	0.129	0	1	1	0	0.666666666666667	1
0.508843837318816	30.7680475623469	-0.4292	0.1491	0	1	0	1	0.666666666666667	1
3.91776257593526	41.3740782922254	0	1	1	1	0	1	0.666666666666667	1
1.90023934409692	59.3298102738364	0.6991	0.0457	1	1	0	0	0.333333333333333	1
2.89295333956766	115.012629301534	0.6642	0	1	1	0	0	0.333333333333333	1
0.393027631029373	97.8261665224176	0	0	0	1	0	0	0.333333333333333	1
0.354332779071999	51.1306584272868	-0.3066	0.0216	0	1	0	1	0.666666666666667	1
0.382279304550257	58.0881933392526	0.1793	0.0549	0	1	0	0	0.333333333333333	1
0.640182590553975	62.6195892353021	-0.0533	0.1776	1	1	1	0	0.666666666666667	1
0.408024206275684	45.1166395989697	-0.1114	0	0	1	1	1	1	1
3.59589720023617	52.6438466513732	0.4255	0.5745	1	1	1	1	1	1
3.2681733787569	68.7447893881788	0	1	1	1	0	1	0.666666666666667	1
0.740570093706057	60.9745555390186	-0.1506	0.1973	0	1	1	1	1	1
2.35112359123791	90.4851804926675	-1	0	0	1	1	1	1	1
3.27708145569314	115.481240525786	-1	0	0	1	0	1	0.666666666666667	1
0.114869102342929	29.9642995615547	-0.225	0	0	1	1	1	1	1
0.705746727918033	27.2706255443017	-0.2581	0.2016	0	1	0	1	0.666666666666667	1
2.50340264992981	9.99037151757992	-0.069	0.6589	1	1	0	1	0.666666666666667	1
2.36340420811095	38.0262191030845	0.3627	0.1924	1	1	0	0	0.333333333333333	1
2.1957407281432	83.0475710656032	0.334	0	0	1	0	0	0.333333333333333	1
0.600766335813744	97.2701530823092	0	0	0	1	0	0	0.333333333333333	1
1.35797698627543	78.3027923635333	0.1135	0	0	1	0	0	0.333333333333333	1
1.21936015556036	72.768462597333	0.0452	0.3076	0	1	0	1	0.666666666666667	1
0.544865974986981	63.4027871849564	-0.5155	0.1777	0	1	1	1	1	1
0.252244914785078	58.5886398615346	-0.1235	0	0	1	1	0	0.666666666666667	1
2.46592025425575	30.9694746307711	0.5105	0.2709	1	1	1	0	0.666666666666667	1
1.4894580183948	13.1869609785891	-0.1721	0.3441	1	1	0	1	0.666666666666667	1
0.981449086987542	63.0346462801754	-0.4339	0.2383	1	1	1	1	1	1
1.45665095013791	55.0535711745139	-0.5493	4e-04	0	1	1	1	1	1
3.46982672315517	82.6559337805536	0.776	0	1	1	0	0	0.333333333333333	1
0.262125098106811	24.808680628316	-0.1477	0.1222	0	1	0	1	0.666666666666667	1
0.60928757209206	64.6404779970178	0.0957	0.0771	0	1	0	0	0.333333333333333	1
0.883958011100675	18.8926008306956	-0.2032	0.2073	1	1	0	1	0.666666666666667	1
1.40433935637148	92.647178055469	0.0856	0	0	1	0	0	0.333333333333333	1
2.01932494656315	67.5770266052971	0	0	0	1	0	1	0.666666666666667	1
0.251980558038592	40.7714394417036	-0.0255	0.1669	0	1	0	1	0.666666666666667	1
0.152789783754126	74.2507165188876	0.0774	0.0059	0	1	0	0	0.333333333333333	1
0.102007220791714	24.7029405697984	-0.0291	0.0524	0	1	1	0	0.666666666666667	1
3.37012762110199	110.346467875942	0.0168	0	0	1	1	0	0.666666666666667	1
2.02532202898226	137.991464725679	0	0	0	1	1	0	0.666666666666667	1
1.42467725591763	128.683794052537	0	0	0	1	0	0	0.333333333333333	1
3.69420866355815	96.1311000055173	0.0043	0	0	1	1	0	0.666666666666667	1
1.5515342711799	42.9648203933991	0.5883	0.1215	1	1	1	0	0.666666666666667	1
2.51410095777753	76.0094617329783	-0.1763	0.7374	1	1	0	1	0.666666666666667	1
0.278152973622483	27.3514839988851	0.1786	0.077	0	0	0	0	0	1
0.154421697879807	40.1152626915679	0.0231	0.0297	0	0	0	0	0	1
0.42706925288553	62.5401960582566	0.0718	0	0	0	0	0	0	1
1.73470524519866	52.7963301283368	0.0092	0	0	0	0	0	0	1
0.340423861762008	30.9715485134066	0.0554	0.2278	0	0	0	1	0.333333333333333	1
0.4039790651811	49.819572939974	0.2616	0.1332	0	0	0	1	0.333333333333333	1
0.403352998797902	45.6510359301561	-0.4623	0.0956	0	0	1	1	0.666666666666667	1
0.580283955503535	32.1783167066776	0.0703	0.0954	0	0	1	0	0.333333333333333	1
1.28659600767346	34.0887122774905	0.3645	0.5177	0	0	1	1	0.666666666666667	1
1.41154009474596	51.968667519789	0.3173	0.5604	0	0	0	1	0.333333333333333	1
0.271856095593358	11.4934363029492	-0.4128	0.0794	0	0	1	1	0.666666666666667	1
0.352060084912365	8.85780785374459	-0.143	0	1	0	1	0	0.333333333333333	1
0.856321615415073	29.7665120684122	-0.149	0.4174	1	0	0	1	0.333333333333333	1
1.08613149313041	37.7011371037262	-0.0348000000000001	0.497	0	0	0	1	0.333333333333333	1
1.18631453582037	89.4006064871241	0.0942	0	0	0	0	0	0	1
1.28753386450313	87.3431963175236	0	0	0	0	0	0	0	1
0.133196407147233	20.7432527901479	0.0989	0.027	0	0	0	0	0	1
0.961007520958327	92.1905871800929	0.1851	0.3193	0	0	0	1	0.333333333333333	1
2.12531956298184	28.3951759306225	0.7575	0.1436	1	0	1	0	0.333333333333333	1
3.36426855813741	9.94488456256537	0.1094	0.8259	1	0	1	1	0.666666666666667	1
1.41193241528979	49.2534080967762	0.076	0.6421	0	0	1	1	0.666666666666667	1
0.392398597261297	34.9522634748479	-0.0219	0.2254	0	0	0	1	0.333333333333333	1
3.24262884263959	137.687658386653	0	0	0	0	1	0	0.333333333333333	1
0.272138127238361	28.2583109279508	-0.6677	0.0219	0	0	1	1	0.666666666666667	1
2.27343952944889	56.5789104475455	0.1187	0.8413	1	0	0	1	0.333333333333333	1
0.881212441145543	147.584497942122	0	0	0	0	0	0	0	1
1.98471485926361	157.588173012647	0	0	0	0	0	0	0	1
2.36267541247434	82.4706846084032	0.1182	0	0	0	0	0	0	1
0.603003810635252	69.3625336150434	0.0565	0.3009	0	0	0	1	0.333333333333333	1
1.56582802565104	50.755167481063	0.4721	0	1	0	1	0	0.333333333333333	1
3.76550370928776	120.1864864068	0	0	0	0	1	0	0.333333333333333	1
2.70217572940771	81.4898931231526	0.0216	0.9784	1	0	1	1	0.666666666666667	1
1.90466594056644	88.4851419366683	-0.0237999999999999	0.9522	0	0	0	1	0.333333333333333	1
1.8047821360229	7.70664338774964	0.1646	0	1	0	1	0	0.333333333333333	1
0.182995450909037	94.0483588956223	-0.4663	0.0011	0	0	1	0	0.333333333333333	1
2.54114002428116	52.0780830491477	0.1661	0.79	0	0	0	1	0.333333333333333	1
1.58824861186356	166.705308721952	0	0	0	0	0	0	0	1
0.264108657059628	92.9281319952348	0.0073	0	0	0	0	0	0	1
0.274010727316515	87.2551979307149	0.0367	0	0	0	0	0	0	1
2.85595985902518	76.238698860714	0.5945	0.1645	1	0	1	1	0.666666666666667	1
2.37265932663124	90.3907689606054	0.3532	0.1403	0	0	1	0	0.333333333333333	1
1.37187161604849	81.610662799264	0.2899	0.0368	0	0	1	0	0.333333333333333	1
1.23337705955053	72.614608956049	0.5597	0.1796	0	0	0	0	0	1
3.80523675173825	152.757159991342	0.5571	0.1709	1	0	1	0	0.333333333333333	1
3.14184564990315	133.445142396359	0.917	0	0	0	1	0	0.333333333333333	1
1.46614607391257	128.048342565132	0.0684	0	0	0	0	0	0	1
3.32576642157921	20.9248312962818	0.2416	0	1	0	0	0	0	1
0.45482962351454	62.9300080831295	0	0	0	0	0	0	0	1
0.93026089954048	115.947783237797	0	0	0	0	1	0	0.333333333333333	1
0.00930740345937182	82.8957275968998	0	0	0	0	1	1	0.666666666666667	1
1.67287859071435	120.29406311538	0	0	0	0	1	0	0.333333333333333	1
0.87599669562931	108.194734055661	0	0	0	0	0	0	0	1
1.25964530191613	131.045612123903	0	0	0	0	1	0	0.333333333333333	1
0.227546189467634	78.6532625294595	0	0	0	0	1	0	0.333333333333333	1
2.44075737451737	156.14692092732	0	0	0	0	0	0	0	1
0.335291313428152	73.9786026603308	0.0344	0	0	0	0	1	0.333333333333333	1
0.234078890845329	39.5954767856285	-0.1562	0	0	0	1	1	0.666666666666667	1
0.481271201154228	11.7091644584692	-0.0616	0.1637	1	0	1	1	0.666666666666667	1
0.0382073565665343	32.6857013129841	0.0023	0	0	0	1	0	0.333333333333333	1
1.02709445858827	38.8035007233232	0.3631	0.2849	0	0	0	1	0.333333333333333	1
0.945451233779638	16.6706330566853	0.2112	0	1	0	1	0	0.333333333333333	1
3.35392193367194	23.0837450338323	0.7564	0.1854	0	0	1	1	0.666666666666667	1
0.0233805913351056	19.9538254167505	-0.0569	5e-04	0	0	0	0	0	1
2.14853090916315	56.2447916747939	0.1643	0.342	1	0	1	1	0.666666666666667	1
1.76552883863619	50.3671828400598	0.2166	0.3078	0	0	1	1	0.666666666666667	1
1.00578333955289	86.5171296036601	-0.1642	0.3093	0	0	1	1	0.666666666666667	1
0.70637965143482	94.2188404936393	-0.2168	0.2192	0	0	0	1	0.333333333333333	1
1.1659421912523	49.9661964864032	0.6382	0.0581	1	0	1	0	0.333333333333333	1
1.021077835246	96.5474041396154	-0.1725	0	1	0	1	1	0.666666666666667	1
0.118359811351965	57.7492349624747	-0.1602	0.0062	0	0	0	1	0.333333333333333	1
0.656818788125453	67.9845438493422	-0.1453	0.202	0	1	1	0	0.666666666666667	1
3.23344077285649	30.6731060645516	-0.0745	0.8548	1	1	1	1	1	1
3.50359266963323	79.3981584876374	0.0392	0.9601	1	1	0	1	0.666666666666667	1
0.560849953055859	59.5059975490792	-0.0329	0.1346	1	1	1	1	1	1
3.98914572693783	89.7155863926379	0.0416	0.9584	1	1	1	1	1	1
3.26680423154536	52.9805457679883	0.3899	0.275	1	1	0	0	0.333333333333333	1
3.61251538085483	92.5529358159805	-0.8203	0	0	1	1	1	1	1
2.6570958179247	55.5791740895442	0.0878	0.8215	1	1	0	1	0.666666666666667	1
0.254163595144221	54.6102306600047	-0.2697	0.0965	0	1	1	1	1	1
1.83098228194619	65.2650890774527	-0.2034	0	0	1	1	0	0.666666666666667	1
3.37430113264427	53.7776599692104	0.4214	0.4673	1	1	0	0	0.333333333333333	1
2.03167305804635	54.0637985727469	0.0607	0.9302	1	1	0	1	0.666666666666667	1
1.84420066609303	24.9002417277492	0.3275	0	0	1	1	0	0.666666666666667	1
3.59495748946846	56.1020182548748	-1	0	0	1	1	1	1	1
2.01113409868606	28.8164234614179	0.3317	0.6456	1	1	0	0	0.333333333333333	1
3.28609987667306	152.337839573492	-0.9261	0	0	0	1	1	0.666666666666667	1
3.74650440954395	58.0669614480354	0.0975	0.8971	1	0	1	1	0.666666666666667	1
2.4009431714543	85.0808982773664	0	1	1	0	0	1	0.333333333333333	1
1.12325072827736	27.8377390964205	-0.308	0	0	1	1	0	0.666666666666667	1
2.52969366158383	36.0003315913736	0.6963	6e-04	1	1	0	0	0.333333333333333	1
3.87484864866062	17.5180891106757	0.2135	0.786	1	1	0	1	0.666666666666667	1
2.80938118106694	85.4972300973284	0.6916	0	1	0	0	1	0.333333333333333	1
0.357694285890609	133.47135063237	0	0	0	0	0	1	0.333333333333333	1
1.12400754779761	128.845518447362	0	0	0	0	0	0	0	1
2.72236952729091	115.069863037097	0.2419	0	0	0	0	1	0.333333333333333	1
2.30499047393325	89.0251453537549	0.4061	0	0	0	1	0	0.333333333333333	1
1.00120931037087	106.794896289241	0.0051	0	0	0	0	0	0	1
1.54205147879281	117.007353746278	0.0027	0	0	0	0	0	0	1
1.37955424252329	144.924854390318	0	0	0	0	0	0	0	1
2.12283415985298	158.213672453529	0	0	0	0	0	0	0	1
1.21758466995304	133.509428224995	0	0	0	0	0	0	0	1
1.31069349520682	134.799729379195	0	0	0	0	0	0	0	1
1.03621992554093	110.617604014298	0	0	0	0	0	0	0	1
2.91692531762976	96.3578403591448	0.5943	0	1	0	1	1	0.666666666666667	1
2.52406353885482	122.372025495463	0.1703	0	0	0	0	1	0.333333333333333	1
0.760483379313264	128.909047759361	0	0	0	0	0	0	0	1
2.63880168012627	125.435370204349	0.2882	0	0	0	0	0	0	1
1.04383190630585	134.474127417066	0	0	0	0	0	0	0	1
1.03484422271334	151.822452087301	0	0	0	0	0	0	0	1
1.17216082828058	156.044794675287	0	0	0	0	0	0	0	1
0.116489118667874	154.097713890351	0	0	0	0	0	0	0	1
0.571098285168748	75.8420270548821	0.0664	0	0	0	0	0	0	1
3.56105716950464	62.9153651394596	0.3266	0	0	0	0	0	0	1
0.45260350960349	64.5456898811582	0	0	0	0	1	0	0.333333333333333	1
3.17606012084552	127.324074479304	0	0	0	0	0	0	0	1
0.1088976357981	86.4886082538368	0	0	0	0	0	0	0	1
0.24267689792281	106.30419365055	0	0	0	0	0	0	0	1
3.25912992951687	130.18494069314	0	0	0	0	0	0	0	1
3.21399486524085	53.0491419945282	0.951	0	1	0	0	1	0.333333333333333	1
0.977711412742091	134.183148563531	0	0	0	0	0	0	0	1
1.25883108231945	144.111096537833	0	0	0	0	0	0	0	1
2.64283650313709	84.1565719337938	0.1183	0	0	0	1	0	0.333333333333333	1
1.30059344199245	88.0259763761205	0.0482	0	0	0	0	0	0	1
1.13780416646071	135.325710769595	0	0	0	0	0	0	0	1
0.0685507786076024	112.108715404204	0	0	0	0	0	0	0	1
0.830587351230228	131.13440855498	0	0	0	0	0	0	0	1
2.75965013159142	134.354037513463	0	0	0	0	0	0	0	1
0.618767303419017	106.04949100648	0	0	0	0	0	0	0	1
0.233427341564797	120.300273629599	0	0	0	0	0	1	0.333333333333333	1
0.166354499466799	116.299621880579	0.002	0	0	0	0	1	0.333333333333333	1
1.01233104876954	115.763825241917	0.2447	0	0	0	1	0	0.333333333333333	1
0.0530427497871412	94.4963652817376	2e-04	0	0	0	0	0	0	1
0.202290983400899	86.1554125159658	0	0	0	0	0	0	0	1
0.217662140012672	143.66096754501	0	0	0	0	0	1	0.333333333333333	1
0.0166378776189154	140.218660143769	0	0	0	0	0	0	0	1
0.482598136025653	117.270597696781	2e-04	0	0	0	0	1	0.333333333333333	1
0.185087858341232	137.632755953098	0	0	0	0	0	1	0.333333333333333	1
0.327358767315629	104.239848008301	0	0	0	0	0	0	0	1
0.760275553037756	125.029096634213	0.0625	0	0	0	1	1	0.666666666666667	1
0.0635378575252047	121.630269592203	0	0	0	0	0	1	0.333333333333333	1
0.126685075166439	116.382739737774	0	0	0	0	0	0	0	1
0.144441655445877	124.928229915334	7e-04	0	0	0	0	1	0.333333333333333	1
0.23185062429658	140.738365543894	0	0	0	0	0	0	0	1
0.1385477629671	122.538410538153	0	0	0	0	0	0	0	1
0.0758536103042022	154.223306442458	0	0	0	0	0	1	0.333333333333333	1
1.84337585450685	106.383037516137	0.0721	0.0446	0	0	0	1	0.333333333333333	1
0.235855753763161	60.6077574905482	0.0141	0.0351	0	0	1	0	0.333333333333333	1
2.19933563108046	100.609262436956	0.2414	0.0397	0	0	0	1	0.333333333333333	1
3.05881617544722	123.683822602579	0.4499	0.0841	0	0	0	1	0.333333333333333	1
0.138080536364677	101.618946436814	0.0023	0.004	0	0	0	0	0	1
1.18844044832146	109.33389242447	0	0	0	0	0	0	0	1
1.87390359448823	86.8159797624261	0	0	0	0	0	0	0	1
1.46269825514147	108.555397322283	0.0563	0	0	0	0	1	0.333333333333333	1
0.522175685234917	74.6247763448232	0.0373	0.0085	0	0	0	0	0	1
0.874946135541536	46.258736108822	0.2025	0.0911	0	0	1	0	0.333333333333333	1
0.435209793728222	81.174419830033	0.0263	0	0	0	0	1	0.333333333333333	1
0.753843683811182	90.5202864604749	0.0327	0	0	0	0	1	0.333333333333333	1
1.94220656649499	95.8715703117638	0.2679	0.0791	0	0	0	1	0.333333333333333	1
0.626622626502549	84.3318876485094	0.0446	0	0	0	0	1	0.333333333333333	1
2.34009776837891	105.731713026272	0.2315	0	0	0	0	1	0.333333333333333	1
0.468600364766369	156.491297634858	0	0	0	0	0	1	0.333333333333333	1
0.375467644127858	45.0450542212823	0.0586	0.0245	0	0	1	1	0.666666666666667	1
2.2565284163742	106.609488567332	0.1551	0.0358	0	0	0	1	0.333333333333333	1
2.32281257490339	93.7408673721966	0.204	0.0696	0	0	0	1	0.333333333333333	1
0.607990431220223	94.8654158329529	0.0204	0.0205	0	0	0	0	0	1
1.29987619826539	101.980683062788	0	0	0	0	0	0	0	1
1.72700471846849	117.30897496758	0	0	0	0	0	0	0	1
0.664198608230463	168.875478971489	0	0	0	0	0	0	0	1
3.86616626758817	153.251354866788	0.7245	0.091	1	0	0	1	0.333333333333333	1
2.89762351129293	55.9038956310235	0.7377	0.0977	1	0	1	1	0.666666666666667	1
0.897835634686474	111.379821457525	0.0137	0	0	0	0	0	0	1
0.471906668346704	89.1040962597632	0.0072	0	0	0	0	0	0	1
1.52887878661955	84.8489601788796	0.0603	0.0399	0	0	0	1	0.333333333333333	1
1.70761876979608	141.980343831033	0	0	0	0	0	1	0.333333333333333	1
1.54204162744164	101.428377643218	0.0074	0	0	0	0	1	0.333333333333333	1
0.246669729678911	155.079675129462	0	0	0	0	0	0	0	1
0.621693141285004	44.5029106740364	0.2359	0.0215	1	1	0	1	0.666666666666667	1
0.775058826183028	78.1505218293574	0.0152	0.0122	0	1	0	0	0.333333333333333	1
1.34129740893618	46.5225347028208	0.2313	0.0069	1	1	0	1	0.666666666666667	1
1.72384561244706	100.167047939809	0	0	0	1	0	0	0.333333333333333	1
3.78186219955838	62.1882075754996	0.1451	0	0	1	0	1	0.666666666666667	1
0.772046374598703	72.3103888929206	0.0616	0	0	1	0	1	0.666666666666667	1
0.340524787166502	78.3602150844618	0.009	0.0051	0	1	0	0	0.333333333333333	1
0.142296145640103	24.8690005449055	0.0042	0.0529	0	1	1	0	0.666666666666667	1
1.91624362434447	155.994115824125	0	0	0	1	0	0	0.333333333333333	1
2.4008168291933	166.045624529162	0	0	0	1	0	0	0.333333333333333	1
1.9136998763435	157.778379612133	0	0	0	1	0	0	0.333333333333333	1
2.28674525054346	172.316479396953	0	0	0	1	0	0	0.333333333333333	1
0.345399644240074	81.3148631811614	0.0169	0	0	1	0	0	0.333333333333333	1
2.46451663672217	108.36778260798	0.2153	0	0	1	0	1	0.666666666666667	1
0.465910460767561	66.1776056276212	0.0268	0.0049	0	0	0	0	0	1
0.222010229985409	87.6964172191565	0.0014	0.0074	0	0	0	0	0	1
0.8193133773232	90.695542914418	0	0	0	0	0	0	0	1
3.68862296308033	90.3659555725212	0.055	0	0	0	0	0	0	1
1.11829259217125	106.24146899518	0	0	0	0	0	1	0.333333333333333	1
1.37365625521161	64.7340976613003	0.2863	0.0372	0	0	0	1	0.333333333333333	1
1.83684897174486	52.6472425757205	0.7044	0.0499	1	0	1	1	0.666666666666667	1
0.387240196607841	83.2735059957792	0	0	0	0	0	0	0	1
1.0645683291294	96.1611651998991	0.0072	0	0	0	0	1	0.333333333333333	1
1.87951381028931	112.642832739891	0.1676	0.0398	0	0	0	1	0.333333333333333	1
1.47602367156481	108.999172771879	0.0199	0	0	0	0	1	0.333333333333333	1
0.998028637479	87.2420110549944	0.0115	0	0	0	0	0	0	1
1.20106219154014	98.2535192843925	0	0	0	0	0	1	0.333333333333333	1
1.32893893795536	76.2570721317548	0.0528	0.0114	0	0	0	1	0.333333333333333	1
1.60404771588846	105.437671697299	0	0	0	0	0	0	0	1
2.28781012523283	77.7242851233133	0	0	0	0	0	0	0	1
0.530887070551528	78.2918810164017	0.0133	0	0	0	0	0	0	1
2.476570847449	115.961852918768	0.2878	0.0936	0	0	0	1	0.333333333333333	1
0.522379896571422	54.615424379882	0.0517	0.0352	0	0	1	0	0.333333333333333	1
2.50411961888177	149.333043651633	0.266	0	0	0	0	1	0.333333333333333	1
0.646511718306534	89.1182014874535	0.0176	0	0	0	0	1	0.333333333333333	1
0.452210408194165	70.5664245813747	0.0239	0.0075	0	0	0	1	0.333333333333333	1
1.79585169462966	172.502964926601	0	0	0	0	0	0	0	1
1.47272704548979	75.234914394697	0.0577	0	0	0	0	1	0.333333333333333	1
1.85982678313876	108.337324001269	0	0	0	0	0	1	0.333333333333333	1
1.13200888024475	143.044101936653	0	0	0	0	0	0	0	1
2.83528017970101	143.373601682034	0	0	0	0	0	0	0	1
0.908704339976963	159.671275617632	0	0	0	0	0	0	0	1
1.85099386414987	83.4514583034365	0.2508	0.0249	0	0	0	1	0.333333333333333	1
0.140646095272919	87.556955382045	0.0143	0.0038	0	0	1	0	0.333333333333333	1
0.38811752918513	163.488513486213	0	0	0	0	0	0	0	1
1.27475183599228	125.336554193312	0	0	0	0	0	1	0.333333333333333	1
1.84025422677694	127.684239310061	0.1466	0.027	0	0	0	1	0.333333333333333	1
0.0142797712370118	101.032857425357	0	0	0	0	0	0	0	1
0.824881605553553	112.359898727304	0.0037	0	0	0	0	0	0	1
1.42428678717691	125.819497460859	0.0027	0	0	0	0	1	0.333333333333333	1
0.760564329024621	109.357664293252	0	0	0	0	0	0	0	1
0.595373455468646	133.657192165128	0	0	0	0	0	0	0	1
0.855334546016495	91.5490118711386	0	0	0	0	0	0	0	1
2.4692157320212	66.1179610047801	0.4638	0	1	0	1	1	0.666666666666667	1
1.46015424283438	113.497281040063	0	0	0	0	0	0	0	1
0.903392921630883	109.101125523983	0	0	0	0	0	0	0	1
1.58191355932093	107.378510931656	0.14	0	0	0	0	0	0	1
2.39844770827416	140.626462810091	0.0387	0	0	0	0	0	0	1
1.44852035294993	124.236480991185	0	0	0	0	0	0	0	1
1.29087848602038	137.434865710052	0	0	0	0	0	0	0	1
1.38077136262244	125.275413125956	0	0	0	0	0	0	0	1
0.0115169800122378	71.4620723885162	0	0	0	0	0	0	0	1
1.87565575785611	112.147882310413	0	0	0	0	1	0	0.333333333333333	1
1.82468021448691	79.3383317771669	0.2189	0	0	0	0	1	0.333333333333333	1
1.87627406061054	148.488173124437	0	0	0	0	0	0	0	1
