"ACHMIL"	"ANTODO"	"ARRELA"	"BROERE"	"CENJAC"	"CONARV"	"CREPIS"	"DACGLO"	"DAUCAR"	"ELYREP"	"ERYNGE"	"FESARU"	"FESRUB"	"GALVER"	"GERROT"	"LEUVUL"	"LOLPER"	"LOTCOR"	"ONOREP"	"PICECH"	"PICHIE"	"PLALAN"	"POAANG"	"POAPRA"	"RANACR"	"RUMACE"	"SALPRA"	"SONCHU"	"TAROFF"	"TRIPRA"	"VERBOF"
0.0302419932502811	0.0264240666457577	0.00631569549852479	0.00606391204478567	0.112444782909459	1e-06	0.00476454659368404	0.0351319759045843	0.0210795283204274	1e-06	0.00888242391468685	1e-06	1e-06	1e-06	0.236427630903648	1e-06	1e-06	1e-06	0.0272588189306479	0.0979925135599473	1e-06	0.0138096791023435	0.0287645453747037	0.0462182604728473	1e-06	0.285452108930392	1e-06	1e-06	1e-06	0.0425180153991359	0.0988976777944301
1e-06	1e-06	0.0052306118190389	0.336753826387147	1e-06	0.000126951823000678	1e-06	1e-06	0.215850263600949	1e-06	0.726880431721185	1e-06	0.00277840122522236	0.305364982013213	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.0294594259932064	0.0815988550082586	1e-06	1.23887368515711	0.892667633297965	0.391480780119517	1e-06	1e-06	1e-06	1e-06
0.0521625903086908	0.0687070544201738	1e-06	0.0103138647485465	0.128709939711057	0.00247316759316391	1e-06	1e-06	0.0194620338982912	1e-06	1e-06	1e-06	0.0135146817054266	1e-06	0.102594037462273	1e-06	1e-06	1e-06	1e-06	1e-06	0.0732090770629912	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.0404902388336662	0.064230151787687	1e-06
1e-06	1e-06	1e-06	0.0223963672258809	0.0196102112664049	1e-06	4.694364782844e-05	1e-06	1e-06	0.0450026351757212	1e-06	1e-06	1e-06	1e-06	0.012171285080726	1e-06	0.0482547974415528	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.227243390343269	1e-06	0.00385180564704186	1e-06	1e-06	1e-06
1e-06	1e-06	1e-06	0.00245701960307757	1e-06	0.00471402444696635	1e-06	0.0517456244732601	1e-06	0.760533401461419	0.0365758213435322	1e-06	1e-06	1e-06	0.0154837308182962	1e-06	1e-06	1e-06	1e-06	1e-06	0.0753568623113945	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.912632252869719	0.46724784601224	1e-06	1e-06
0.263952609087776	0.399174230629198	1e-06	1e-06	0.0641355236348447	0.229229763549006	1e-06	1e-06	1e-06	1e-06	0.0212349759287466	1e-06	0.0357954563759528	0.012738859614474	1e-06	1e-06	1e-06	1e-06	1.2144596664753	1e-06	0.486619589588904	1e-06	1e-06	1e-06	1e-06	0.243965022766123	0.101889985876938	0.00504031916709751	1e-06	1e-06	1.34143939449094
1e-06	1e-06	15.1874979683549	24.4827100985354	1e-06	1e-06	1e-06	1e-06	1e-06	30.2645678327745	1e-06	1e-06	1e-06	21.6289925137914	1e-06	0.41725754074628	8.13939744361481	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	12.2366750136126	1e-06	1e-06	15.2180116147842	1e-06
1e-06	1e-06	1e-06	1e-06	0.0278401639227364	1e-06	0.00344551326415814	1e-06	1e-06	1e-06	0.0438467130654372	1e-06	1e-06	1e-06	1e-06	0.023872081984309	1e-06	1e-06	0.023872081984309	1e-06	0.075684319226998	1e-06	1e-06	1e-06	0.100403860147858	0.00239591710573043	1e-06	1e-06	1e-06	0.00113669456421265	1e-06
1e-06	1e-06	1e-06	0.0359847364102425	1e-06	1e-06	0.0554239509377496	1e-06	1e-06	1e-06	0.0790168201973999	1e-06	1e-06	1e-06	1e-06	0.234311751076585	0.0117744293783896	0.0405272194478106	1e-06	1e-06	1e-06	1e-06	1e-06	0.0122475262232881	1e-06	1e-06	0.124428457879044	1e-06	1e-06	1e-06	0.129929881448109
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
1e-06	2.73899075885531	1e-06	0.516530001849754	1e-06	1e-06	9.32741123803406	0.0570957172888625	0.29813673403352	1e-06	1e-06	0.0213991772724111	1e-06	1e-06	0.662918257072738	8.44610194902241	1e-06	1e-06	0.0216938534026201	1e-06	0.159029470695661	1e-06	1e-06	1.88456272878123	3.70345946411378	1e-06	1e-06	1e-06	0.20239884217225	1e-06	1e-06
1e-06	1e-06	1e-06	0.0162223308539343	0.00905896249080583	1e-06	0.127422429914388	0.00572167430574212	1e-06	1e-06	0.00708752635236545	0.00528303261396533	0.0177317400018874	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.0158477377042872	1e-06	1e-06	0.027177328571879	1e-06	0.00108593975832678	1e-06	0.0316562625671508	1e-06	1e-06	1e-06
0.023534923433508	0.136281458377834	0.00120347191328824	0.00387523340809447	1e-06	1e-06	0.0766191042373871	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.000484448501221067	0.0211229960406282	0.000452957032463872	0.00133460511660094	1e-06	0.00227043344550841	0.0232047645862798	1e-06	0.00493671586934955	0.0748905017467615	1e-06	0.00811876017774879	0.0075974257290511
0.10334720327647	1e-06	1e-06	0.0102163947367468	0.0519594775405307	1e-06	1e-06	0.0146592020780132	1e-06	1e-06	0.0649398749602501	1e-06	0.0185246527239963	1e-06	0.042512406296966	1e-06	1e-06	1e-06	0.0156786291015824	1e-06	1e-06	1e-06	1e-06	1e-06	0.0374990512988895	1e-06	1e-06	0.0510189256766201	1e-06	0.0783291077675291	0.219981889837273
1e-06	1e-06	0.0256636528497798	0.0710778927498156	0.00976947257368714	1e-06	0.89374016575781	0.036301746682358	1e-06	0.214717711138051	0.0422261362970656	0.148302535801827	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.366677028854588	1e-06	0.0389464280097923	1e-06	1e-06	1e-06	0.694483959518559	0.434883390631083	0.719686440713239	1e-06	0.402127471058842	1e-06	0.862461427477586
3.37818679985651	1e-06	1e-06	2.28891318877854	4.63464279715718	1e-06	14.9152675287048	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	23.4423675086462	1e-06	3.88739873285904	1e-06	0.668632387543908	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.046375041231056	31.743471215757	0.718647904368579	1e-06	4.70918094598201	3.40355736317629	1e-06
1e-06	1e-06	0.0452997665205944	0.117432492249566	0.101238243750768	1e-06	0.0219611757963994	1e-06	1e-06	0.110228713990549	0.146263494150531	1e-06	0.117025367619312	1e-06	1e-06	0.0794674401686412	0.291806021154431	1e-06	0.0217352707295967	0.000242109652861677	0.0192235583811697	0.00112284143624033	1e-06	0.152314159559874	0.878093241432303	1e-06	1e-06	0.306722539851685	0.124428416025937	1e-06	0.137533080780328
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.724245006200542	0.0303186970372007	1e-06	0.664750480675537	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	9.99999999999916e-07	0.22171507345089	1e-06	1e-06	0.866795568269622	1e-06	1e-06	0.214502083310705
1e-06	1e-06	1e-06	0.0963388266788926	0.0728569905866798	1e-06	1e-06	1e-06	0.0568509770556727	0.237140957924224	0.200331043650158	1e-06	0.00335688069401099	1e-06	2.65232872238011e-05	1e-06	1e-06	1e-06	0.0049162954711877	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.296468412800938	1e-06	1.80537761710926	0.0659771634248957	1e-06	1e-06
1e-06	0.00800662771803502	1e-06	0.067651830504828	0.0346740355165758	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.047047349948932	0.422769528471511	0.0310114044875243	1e-06	0.0467468763181433	1e-06	1e-06	0.247796836555361	0.0137666657915003	1e-06	0.0340936008069182	1e-06	0.212788209521052	0.0509727139854562	1e-06
1e-06	1e-06	1e-06	0.146281428870264	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.00816113305432216	1e-06	0.153754163292455	1e-06	5.49638975220909	1e-06	1e-06	0.484302876848432	1e-06	1e-06	1e-06	0.0144732799839419	1e-06	1e-06	1e-06	0.11931417095856	0.866700879958148	1e-06	1e-06	1e-06
