"x"
"ACHMIL"	40.4259095827408
"ARRELA"	43.4686848523804
"BROERE"	55.2916293605591
"CENJAC"	29.2902028635665
"CONARV"	12.4700574425042
"CREPIS"	15.8714302182309
"DACGLO"	24.046044598753
"DAUCAR"	17.9925517545206
"ELYREP"	160.742896833756
"ERYNGE"	12.3947148358819
"FESARU"	671.236054104447
"FESRUB"	16.6821632957418
"GALVER"	20.4718160842021
"GERROT"	45.5878886963404
"LEUVUL"	45.0321942604903
"LOLPER"	51.8924732591168
"LOTCOR"	24.5312116645127
"MEDARA"	24.3480918229155
"ONOREP"	42.8967319616325
"PICECH"	29.758867425019
"PICHIE"	98.0578988441622
"PLALAN"	21.6563284353432
"POAANG"	30.255674478787
"POAPRA"	134.12011474563
"POATRI"	14.6589712448004
"RANACR"	7.6226068226093
"RUMACE"	17.1925757630584
"SALPRA"	9.96771627628071
"SONCHU"	30.3346099945898
"TAROFF"	14.8725380901052
"TRIPRA"	23.9115611947758
"VERBOF"	16.6578820228963
