"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"coex_1_2"	"coex_1_3"	"coex_2_3"	"coex_rate"
1.26151558571062	117.315386653808	0.0164	0	0	0	0	0	0
0.737228802574573	126.715219886694	0	0	0	0	0	0	0
0.114979338482814	94.4023336078161	0	0	0	0	0	0	0
2.9893308671542	110.831016207254	0.4229	0.0276	1	0	1	1	0.666666666666667
2.30682631444589	97.7760133537913	0.0667	0.0199	0	0	1	0	0.333333333333333
2.10473940253909	50.7228879521906	0.4697	0.0329	1	0	1	1	0.666666666666667
0.449372582875742	50.8511057741645	0.0368	0.014	0	0	1	0	0.333333333333333
1.25360584038321	66.8286091486887	0.119	0.0263	0	0	1	0	0.333333333333333
1.39622369020889	101.261933165283	0.0591	0.0174	0	0	0	0	0
1.18613885688713	107.225719811804	0.0234	0	0	0	0	0	0
2.04905510726076	170.980312335554	0	0	0	0	0	0	0
0.405957220560017	121.490727570672	4e-04	0	0	0	0	0	0
0.497929674605098	79.3190107278288	0.0879	0.0184	0	0	0	1	0.333333333333333
2.65423674723066	78.5322580164674	0.3912	0.0308	1	0	1	1	0.666666666666667
2.03324352831719	101.124271920182	0.066	0	0	0	1	0	0.333333333333333
1.01433784286656	78.4708266787	0	0	0	0	1	0	0.333333333333333
1.18040853179327	80.7456138625003	0.14	0.0309	0	0	1	0	0.333333333333333
1.87052532613521	91.0668247559634	0.041	0	0	0	1	0	0.333333333333333
1.73366411708582	148.235742616907	0	0	0	0	0	0	0
1.15114431461398	91.8883124688807	0	0	0	0	0	0	0
1.29171655347609	70.9858474927883	0.6206	0	0	0	0	1	0.333333333333333
0.294187503550109	89.9124754059092	0.0293	0.0186	0	0	0	1	0.333333333333333
2.93569961583008	141.541884525801	0.6762	0	0	0	1	0	0.333333333333333
2.59021880327076	95.375556528907	0.379	0.128	0	0	1	1	0.666666666666667
1.71153511679648	79.3956118842244	0.3367	0.1133	0	0	1	0	0.333333333333333
0.52061168862253	89.619624937845	0.0569	0.0484	0	0	1	0	0.333333333333333
1.04016319609875	80.5695645626345	0.1997	0	0	0	1	0	0.333333333333333
1.67454280538353	130.326495337084	0.1734	0	0	0	0	0	0
1.68077219594809	105.30762403201	0.0991	0	0	0	0	0	0
1.56477688601796	151.297764095455	0	0	0	0	0	0	0
0.370508333921664	149.824707473709	0.0606	0.0358	0	0	0	0	0
0.32758842227972	73.0870523870945	0.0367	0	0	0	0	0	0
2.95485125226618	74.7211881062228	0.5843	0.1823	1	0	1	1	0.666666666666667
3.09918495306479	113.74953262644	0.4652	0.1545	0	0	1	1	0.666666666666667
1.44185990608655	89.2087654777434	0.0905	0	0	0	1	0	0.333333333333333
2.08009756894259	72.8469922495146	0.6295	0.1931	0	0	1	0	0.333333333333333
2.17984675333018	123.542806232205	0.3266	0	0	0	1	0	0.333333333333333
0.349135953406236	170.288626006691	0	0	0	0	0	0	0
1.70946279714125	150.341034918211	0.0175	0	0	0	0	0	0
0.114122385070211	115.807237008095	0	0	0	0	0	0	0
0.03762781001545	85.460853488351	0	0	0	0	1	0	0.333333333333333
1.17265478456196	121.520390652814	0	0	0	0	1	0	0.333333333333333
0.290866235927898	83.7585532195137	0	0	0	0	1	0	0.333333333333333
0.887631765055935	97.0537020857703	0	0	0	0	1	0	0.333333333333333
0.184451906437902	77.616003491903	0	0	0	0	1	0	0.333333333333333
0.794901113179042	136.553570116204	0	0	0	0	0	0	0
0.796684843826806	102.044019550472	1e-04	0	0	0	0	0	0
2.72475165687817	176.887193770042	0	0	0	0	0	1	0.333333333333333
0.245613337377447	161.042884377644	0	0	0	0	0	0	0
0.133458884788095	90.3852969452901	0	0	0	0	0	0	0
3.38847725710919	145.3632550437	0.2604	0	0	0	1	0	0.333333333333333
0.659606788780638	121.14498602609	0	0	0	0	1	0	0.333333333333333
1.86799021563971	125.826036996759	0	0	0	0	1	0	0.333333333333333
0.233671199469966	117.235254397444	0	0	0	0	1	0	0.333333333333333
0.291315771990105	117.890206813002	0	0	0	0	1	0	0.333333333333333
0.913062700246541	121.252068346212	0	0	0	0	0	0	0
1.33279678128017	141.686449322285	0.116	0	0	0	0	0	0
1.642570828983	82.7860466283536	0.2954	0.0794	0	0	1	1	0.666666666666667
2.34280376300664	73.9486934986386	0.9703	0.0115	1	0	1	1	0.666666666666667
0.638523450445046	64.1628570906428	0.4494	0.0091	0	0	1	1	0.666666666666667
0.0863535899608889	67.3093828305462	0.053	0.0048	0	0	1	0	0.333333333333333
0.171676093757313	58.1870155232034	-0.0292	0.0125	0	0	1	0	0.333333333333333
0.325314492046847	100.073278498164	-0.0574	0.0269	0	0	0	0	0
0.0327801284122646	92.3797205013386	0	0	0	0	0	0	0
1.75051668391289	75.805473801178	0.1893	0	0	0	0	1	0.333333333333333
0.0402396260433221	133.71062285784	-0.007	0	0	0	0	0	0
0.0722584981521979	63.3401232449233	-0.0102	0.0012	0	0	0	0	0
1.89104430533599	80.9706502023775	0.592	0.0792	1	0	1	1	0.666666666666667
1.48891212467561	73.6642518990082	0.5497	0	0	0	1	0	0.333333333333333
0.378966057168209	67.5121159856737	-0.0336	0.0362	0	0	1	0	0.333333333333333
0.0359360212585258	62.3759366878528	0.0238	0.0019	0	0	1	1	0.666666666666667
0.259110111807591	84.706950311426	-0.0425	0	0	0	1	1	0.666666666666667
2.73896869998444	77.4562676448623	0.0991	0	0	0	0	0	0
0.359628497684204	73.4084807101803	0	0	0	0	0	0	0
1.08255728578457	72.8666639938448	-0.2623	0.1368	0	1	1	1	1
0.11963860805621	41.0938237913522	-0.0483	0	0	1	1	0	0.666666666666667
0.382899543179265	46.6727174339643	-0.4246	0.0932	0	1	1	1	1
2.01081286790937	32.6170599717805	0.0549000000000001	0.8319	1	1	1	1	1
1.11733537138804	126.385250573297	0.5886	0	0	1	0	0	0.333333333333333
3.09200622434517	122.813474148716	0.7586	0	1	1	0	0	0.333333333333333
0.442848866935286	120.829959636453	0	0	0	1	0	0	0.333333333333333
0.507633149013421	172.790919380918	-0.2425	0.0141	0	1	0	0	0.333333333333333
0.473460381949719	39.7757531806286	0.1994	0.0511	1	1	0	1	0.666666666666667
0.869710326696193	69.233872430205	-0.1558	0.3671	1	1	1	1	1
0.605202682305068	57.2126957159367	-0.0772	0.016	0	1	1	1	1
3.44116929513726	30.7018298813627	0.5852	0.4148	1	1	1	1	1
2.80715710345063	46.8908290040943	-0.0189	0.8805	1	1	1	1	1
0.299152613982053	66.1017063217539	-0.2033	0.0245	0	1	1	0	0.666666666666667
1.8669520085128	111.602199487613	0	0	0	1	0	1	0.666666666666667
3.22962596132719	68.8611677339367	0	0	0	1	0	0	0.333333333333333
0.18800539745147	31.5203431652557	-0.1308	0	0	1	1	1	1
0.499346958336631	40.6651600504995	-0.2827	0.1295	0	1	1	1	1
1.93388326822425	10.2183095508511	-0.0556	0.6941	1	1	1	1	1
2.19693326370684	113.40180075757	0.6214	0.0059	0	1	0	0	0.333333333333333
2.42066383139893	93.0601147659144	0.4373	0	0	1	0	0	0.333333333333333
0.466265392597643	115.841965286812	0	0	0	1	0	0	0.333333333333333
1.68684598024404	153.866515468274	0.1118	0	0	1	0	1	0.666666666666667
0.815390261520017	88.5939505521834	-0.1323	0.1332	0	1	0	1	0.666666666666667
0.861283408912277	74.5241743319014	-0.4379	0.2801	0	1	1	1	1
0.134495565923552	70.8894926211477	-0.0459	0	0	1	1	0	0.666666666666667
2.60146902228404	27.5158609636347	0.6375	0.1628	1	1	1	1	1
1.65140943456811	20.2885618099057	-0.1705	0.4044	1	1	1	1	1
0.68385986557849	70.2046792808605	-0.4222	0.1891	1	1	1	1	1
1.32639288217924	70.0024970608497	0	0	0	1	0	1	0.666666666666667
3.73042182997508	43.2507570021085	0.8784	0	1	1	0	0	0.333333333333333
0.492036298482602	27.841767285306	-0.1281	0.2128	0	1	1	1	1
0.469744877180652	45.6062426015797	0.0904	0.1056	0	1	1	0	0.666666666666667
1.04866693088374	50.5056900969116	-0.2044	0.2328	0	1	0	0	0.333333333333333
1.91953175907656	92.2691095330796	0.2905	0	0	1	0	0	0.333333333333333
1.63332662106348	91.8433533283565	0	0	0	1	0	1	0.666666666666667
0.347444156588264	126.798925463822	0.0863	0.1288	0	1	0	0	0.333333333333333
0.279121293289743	47.6295449497715	0.1561	0.0056	0	1	0	0	0.333333333333333
0.578833207014132	28.0654614062912	-0.1466	0.2898	1	1	1	1	1
3.53389860487784	113.973989692191	0.0372	0	0	1	1	0	0.666666666666667
3.01527799905962	145.44184688602	0	0	0	1	1	0	0.666666666666667
1.77072949483396	120.262035695942	0	0	0	1	1	0	0.666666666666667
