"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"coex_1_2"	"coex_1_3"	"coex_2_3"	"coex_rate"
1.21608655686131	148.898514645738	0.0092	0	0	0	0	0	0
0.765630660039639	165.999906700821	0	0	0	0	0	0	0
0.0974813884362477	144.079632434681	0	0	0	0	0	0	0
2.73554057923704	108.362552519235	0.3076	0.0095	1	0	1	1	0.666666666666667
2.13866984500917	90.4643904082338	0.0233	0.0056	0	0	1	1	0.666666666666667
1.88905172599594	104.332261447312	0.3857	0.0091	0	0	0	1	0.333333333333333
0.506463924137596	115.512758261241	0.0279	0.0048	0	0	0	0	0
1.15493683546445	126.109468254888	0.0959	0.0081	0	0	0	0	0
1.36881586903274	129.956793865088	0.0743	0.0082	0	0	0	0	0
1.07578245638311	159.625016658168	0.0175	0	0	0	0	0	0
2.94288433937732	120.794331910595	0	0	0	0	0	1	0.333333333333333
0.457265832600664	93.8852640141328	0	0	0	0	0	0	0
0.665255363879134	142.238330992728	0.1073	0.0086	0	0	0	1	0.333333333333333
2.79605052141267	100.185095085381	0.4518	0.0082	1	0	1	1	0.666666666666667
1.94436157333997	97.5335634415652	0.0218	0.0025	0	0	1	0	0.333333333333333
0.99109125741186	102.180541311224	0	0	0	0	0	0	0
1.14941190651425	138.158763256911	0.1108	0.0106	0	0	0	0	0
1.84896329491132	93.920361577636	0.004	0	0	0	1	0	0.333333333333333
0.865059169125227	116.431141636874	0	0	0	0	1	0	0.333333333333333
1.04925082980597	113.306079357985	0	0	0	0	0	0	0
1.26649295791802	103.465209364723	0.6285	0	0	0	0	1	0.333333333333333
0.225816680101369	135.695055059171	0.0228	0.0181	0	0	0	0	0
2.70004865239688	130.248395941641	0.5733	0	0	0	1	0	0.333333333333333
2.38920268808653	88.521414212066	0.3056	0.1032	0	0	1	1	0.666666666666667
1.60126197038582	96.3243108332584	0.2844	0.1185	0	0	0	0	0
0.558791350670695	116.151118263992	0.0612	0.0383	0	0	0	0	0
0.85940323279531	114.942535486262	0.1587	0.0017	0	0	0	0	0
1.66218911179166	158.625616620228	0.1819	0	0	0	0	0	0
1.53564446792757	143.685343243397	0.0786	0	0	0	0	0	0
1.84687647881909	126.361197614832	0	0	0	0	0	0	0
0.365897875716158	93.1230728873308	0.0197	0.0249	0	0	0	0	0
0.487275321457056	127.690442495336	0.0603	0	0	0	0	0	0
3.04578839798572	98.9800916203971	0.6341	0.1671	1	0	1	1	0.666666666666667
2.89894526295376	107.837502388714	0.4225	0.1294	0	0	1	0	0.333333333333333
1.43898547341852	113.989656166946	0.0725	0	0	0	0	0	0
2.09813190446822	119.706950676598	0.6541	0.1704	0	0	0	0	0
2.37329797883739	113.707627473428	0.3824	0	0	0	1	0	0.333333333333333
0.163654583770056	137.788905503994	0	0	0	0	1	0	0.333333333333333
1.5921077982419	156.954333085041	0	0	0	0	0	0	0
0.101609338663014	160.905944042978	0	0	0	0	0	0	0
0.367742746413493	88.3858364357599	0.0065	0	0	0	1	0	0.333333333333333
1.18046324942008	111.369489851777	0	0	0	0	1	0	0.333333333333333
0.279626376951949	94.4503238730612	0	0	0	0	0	0	0
1.08168972163501	136.67244446124	0	0	0	0	0	0	0
0.0299676585273215	108.09942592591	0	0	0	0	0	0	0
0.844299716048196	161.1515245251	0	0	0	0	0	0	0
0.864393647845549	149.230729602826	7e-04	0	0	0	0	0	0
3.34694220463217	131.712309754922	0	0	0	0	0	0	0
0.23666004854013	99.4265397088311	0	0	0	0	0	0	0
0.076352812032359	140.237149527965	0	0	0	0	0	0	0
3.89036330982648	174.330130025366	0.4251	0	0	0	1	0	0.333333333333333
0.77948373702095	115.294338565656	0	0	0	0	1	0	0.333333333333333
2.04858876764841	160.738846378146	0	0	0	0	0	0	0
0.33759096898684	134.996370955051	0	0	0	0	0	0	0
0.413066686519734	112.98414446674	0	0	0	0	1	0	0.333333333333333
1.28784108738487	123.174573299629	0	0	0	0	1	0	0.333333333333333
1.43647998702178	154.518922737933	0.2188	0	0	0	0	0	0
1.45051766129259	143.419597079117	0.3412	0.0939	0	0	1	1	0.666666666666667
2.02213143818754	113.168606879149	0.8628	0.0563	1	0	1	1	0.666666666666667
0.80761824983486	122.030610708756	0.5944	0.0013	0	0	0	1	0.333333333333333
0.0742790486705432	119.75369483432	0.0515	0.0091	0	0	0	0	0
0.115250753770664	111.697989797004	-0.0304	0.0257	0	0	0	0	0
0.306145489064559	140.535379117455	-0.0646	0.0302	0	0	0	0	0
0.0321793564886874	151.345031652466	0.0025	0	0	0	0	0	0
1.3236881746218	124.685197171617	0.2849	0	0	0	0	1	0.333333333333333
0.248151274583933	103.390106009262	0.0134	0	0	0	0	1	0.333333333333333
0.0956054858973447	134.687028967165	-0.0346	0.0231	0	0	0	0	0
2.30644721086042	139.256788283033	0.9482	0.0458	1	0	1	1	0.666666666666667
1.26451705962554	129.781527079698	0.5545	0.0056	0	0	1	1	0.666666666666667
0.316867394957072	105.708880736147	-0.0244	0.0577	0	0	0	1	0.333333333333333
0.0146733774171275	135.221131720442	0.0037	4e-04	0	0	0	1	0.333333333333333
0.360008762123761	126.501166815783	-0.0573	0.0042	0	0	1	1	0.666666666666667
2.51579163444457	124.376158083369	0.1175	0	0	0	1	0	0.333333333333333
0.544570996891772	117.109708129678	0.0194	0.0999	0	0	0	1	0.333333333333333
0.896238351308191	17.4611805744861	-0.297	0.1181	1	1	1	1	1
0.118668344785288	45.5878936842253	-0.1699	0.0038	0	1	0	0	0.333333333333333
0.436949061757794	77.7987788187884	-0.451	0.1168	0	1	0	1	0.666666666666667
1.19701587974014	72.392171765472	-0.3668	0.4244	1	1	0	1	0.666666666666667
1.88028440714972	131.126382569755	0.723	0.0324	0	1	0	0	0.333333333333333
2.93902785865197	130.384679410796	0.6949	0	0	1	0	0	0.333333333333333
0.658714640316856	48.2522748340271	0	0	0	1	0	1	0.666666666666667
0.340528885175233	46.9130352800649	-0.3003	0.0221	0	1	0	1	0.666666666666667
0.450079748811428	100.064931822024	0.1648	0.0836	0	1	0	0	0.333333333333333
1.1170183292581	12.1627110732042	-0.1578	0.5181	1	1	1	1	1
0.423025096459498	15.6699775031885	-0.1043	0	1	1	1	1	1
