"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"coex_1_2"	"coex_1_3"	"coex_2_3"	"coex_rate"
1.2433170968428	145.410252596707	0.0158	0	0	0	0	0	0
0.77839890238972	148.392972000287	0	0	0	0	0	0	0
0.11341538270831	145.318268182519	0	0	0	0	0	0	0
2.96510309284997	153.601399087545	0.4226	0.0329	0	0	1	0	0.333333333333333
2.22681492020359	119.544596474053	0.0541	0.0221	0	0	1	0	0.333333333333333
2.11969823674149	96.1159736032837	0.5748	0.026	1	0	1	1	0.666666666666667
0.485433411601782	118.906227813	0.026	0.0098	0	0	0	0	0
1.24042505150114	147.162655652296	0.1064	0.0269	0	0	0	0	0
1.40956527265886	152.282914031003	0.0827	0.022	0	0	0	0	0
1.15846156146619	145.178931435571	0.0301	0	0	0	0	0	0
2.83890858255	124.0366189942	0	0	0	0	1	0	0.333333333333333
0.435451813614288	129.812809559902	2e-04	0	0	0	0	0	0
0.609252268495146	133.942649669535	0.0996	0.0201	0	0	0	0	0
2.88396551606477	118.586736985807	0.4778	0.0309	1	0	1	1	0.666666666666667
1.99421737761761	141.960826805584	0.0577	0	0	0	1	0	0.333333333333333
1.04278649599498	119.302087189034	0	0	0	0	0	0	0
1.13293585160459	134.56150292448	0.1389	0.0263	0	0	0	0	0
1.93513328279693	144.028271457886	0.0583	0	0	0	1	0	0.333333333333333
1.82802345693317	153.455006101501	0	0	0	0	1	0	0.333333333333333
1.10999468490353	148.656042767573	0	0	0	0	0	0	0
1.20768738434872	87.892223835288	0.5714	0	0	0	0	1	0.333333333333333
0.261980894926319	114.430093801054	0.0279	0.0203	0	0	0	0	0
2.88802422486444	143.860828901121	0.6429	0	0	0	1	0	0.333333333333333
2.43674086430399	90.6499304380634	0.3266	0.1058	0	0	1	1	0.666666666666667
1.93830172199937	77.8070559213392	0.4497	0.1482	0	0	1	0	0.333333333333333
0.531553588718997	111.829233550674	0.057	0.036	0	0	0	0	0
0.911386176363141	126.859783722424	0.1601	0.021	0	0	0	0	0
1.6759838931112	151.903475651568	0.1799	0	0	0	0	0	0
1.61010230653317	123.011304320011	0.0911	0	0	0	0	0	0
1.63344811026693	138.648891254576	0	0	0	0	1	0	0.333333333333333
0.341591156139103	100.977505946844	0.0285	0.0285	0	0	0	0	0
0.442953781102401	138.776273463182	0.0543	0	0	0	0	0	0
3.08161877581805	94.7395505884842	0.6305	0.1646	1	0	1	1	0.666666666666667
2.86794242418363	121.221506542837	0.4021	0.1318	0	0	1	0	0.333333333333333
1.44548059361891	117.034225843934	0.0786	0	0	0	0	0	0
1.99563353900441	97.9232153915761	0.6261	0.1672	0	0	0	0	0
2.47494423083023	137.302996500449	0.4275	0	0	0	1	0	0.333333333333333
0.0237395359040424	163.346351453995	0	0	0	0	1	0	0.333333333333333
1.59432952073017	176.748131354473	0	0	0	0	0	0	0
0.103696523053716	146.249741697903	0	0	0	0	0	0	0
0.373973031349904	82.0670455968131	0.0084	0	0	0	1	0	0.333333333333333
1.28788561556808	97.4444568003504	0	0	0	0	1	1	0.666666666666667
0.332471789993773	81.9655365525538	0	0	0	0	1	0	0.333333333333333
1.07312553875995	126.793903273683	0	0	0	0	0	0	0
0.0968135242820388	134.973300944143	0	0	0	0	0	0	0
0.866148584338525	165.693344342613	0	0	0	0	0	0	0
0.746880113750746	128.776474177504	0.0035	0	0	0	0	0	0
3.16444533913673	141.178087509935	0	0	0	0	1	0	0.333333333333333
0.246170749202368	107.872400777345	0	0	0	0	0	0	0
0.103915871620885	160.212645864798	0	0	0	0	0	0	0
3.71705863257822	157.233418902831	0.4286	0	1	0	1	0	0.333333333333333
0.900882920295843	117.73326111918	0	0	0	0	1	0	0.333333333333333
2.0207135037545	149.252596031658	0	0	0	0	0	0	0
0.243475128572393	130.871383304684	0	0	0	0	0	0	0
0.417594986695905	123.055614800141	0	0	0	0	1	0	0.333333333333333
1.40370931176789	116.485618774426	0	0	0	0	1	0	0.333333333333333
1.55573903300222	171.044613318672	0.2104	0	0	0	0	0	0
1.59227471707403	121.841470190607	0.3502	0.0968	0	0	1	1	0.666666666666667
2.30657002282682	93.7021403825143	0.9922	0.0026	1	0	1	1	0.666666666666667
0.683252351869858	94.5807794149096	0.5129	0	0	0	1	0	0.333333333333333
0.0791073866806477	106.875800824487	0.0526	0.0076	0	0	0	0	0
0.0858732332128015	129.905185185924	-0.0218	0.0275	0	0	0	0	0
0.330194816196907	136.80030253441	-0.0699	0.0261	0	0	0	0	0
0.00388465005924223	129.667579654791	2e-04	0	0	0	0	0	0
1.4784607149541	98.6331016990924	0.3015	0	1	0	1	0	0.333333333333333
0.0801650366497145	100.832509998808	0.000199999999999999	0	0	0	0	1	0.333333333333333
0.0878229891622771	137.565177574692	-0.0293	0.0212	0	0	0	0	0
2.8378028142879	112.028581291323	0.9097	0.0903	1	0	1	1	0.666666666666667
1.23306802817717	111.568454000754	0.5353	0	0	0	1	0	0.333333333333333
0.349999958768259	93.1804345665346	-0.0299	0.0515	0	0	0	1	0.333333333333333
0.0540468191105005	109.754964324108	0.0408	0.0044	0	0	0	1	0.333333333333333
0.712824724725621	123.286305954323	-0.0337	0.0399	0	0	1	0	0.333333333333333
2.47745956325809	118.41086506295	0.1405	0	0	0	1	0	0.333333333333333
0.585851067477707	108.448321398934	0.0126	0.0999	0	0	0	1	0.333333333333333
0.951934873890679	33.2801196587578	-0.2782	0.1198	0	1	1	1	1
0.286924445276627	36.8863154075003	-0.012	0	0	1	1	0	0.666666666666667
0.395976647972181	72.5285791056048	-0.4332	0.1026	0	1	0	1	0.666666666666667
1.89715905963221	110.615036460068	-0.1645	0.7739	0	1	0	0	0.333333333333333
1.3319866030083	121.179702109216	0.7037	0.016	0	1	0	0	0.333333333333333
3.06160985621922	128.199417845766	0.7489	0	0	1	0	0	0.333333333333333
1.0964213522251	68.3230010950326	0	0	0	1	1	0	0.666666666666667
