"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"coex_1_2"	"coex_1_3"	"coex_2_3"	"coex_rate"
1.25377302990549	135.302283037625	0.0209	0	0	0	0	0	0
0.48435042166713	115.012949455341	0	0	0	0	0	0	0
0.127287447524724	134.824975503074	0	0	0	0	0	0	0
2.75625190695008	152.069098092703	0.3393	0.0393	0	0	1	0	0.333333333333333
2.53661440720706	137.428743807258	0.1249	0.029	0	0	1	0	0.333333333333333
2.11643848008608	92.0758791584425	0.4856	0.0428	0	0	1	0	0.333333333333333
0.493651296454018	78.2129075530078	0.0413	0.0155	0	0	0	0	0
1.69183885360045	132.749835123438	0.227	0.0402	0	0	0	0	0
1.44461499176844	131.804255696386	0.0889	0.0251	0	0	0	0	0
1.15235631666102	126.658274980217	0.0356	0	0	0	0	0	0
2.37082893884014	107.617663979041	0	0	0	0	1	0	0.333333333333333
0.416855767891203	133.244877554577	4e-04	0	0	0	0	0	0
0.454494005323607	114.473647287765	0.0355	0.0218	0	0	0	0	0
2.89634764889451	129.476336281595	0.4862	0.0435	0	0	1	0	0.333333333333333
2.11255026923865	143.474277035567	0.1083	0	0	0	1	0	0.333333333333333
1.07537670554489	100.832303799687	0	0	0	0	1	0	0.333333333333333
1.21123407574608	113.829614181854	0.171	0.0417	0	0	0	0	0
2.08326316767655	120.298382318213	0.0975	0	0	0	1	0	0.333333333333333
1.84238970137481	144.04053945467	0	0	0	0	1	0	0.333333333333333
1.20449501607001	160.81717370973	0	0	0	0	0	0	0
1.40162689408476	71.9386360882524	0.7388	0	0	0	0	1	0.333333333333333
0.293774014390225	104.609086740594	0.0279	0.0184	0	0	0	0	0
2.69334243518385	146.064665199437	0.5871	0	0	0	1	0	0.333333333333333
2.62657293886712	106.492533524059	0.3722	0.1173	0	0	1	1	0.666666666666667
1.78420772196544	92.1854025192203	0.3657	0.123	0	0	1	0	0.333333333333333
0.559746388878756	86.0950790145575	0.0586	0.0404	0	0	0	0	0
1.45933578252798	128.125625288263	0.2124	0.0197	0	0	0	0	0
1.59711550292597	142.794801279819	0.1616	0	0	0	0	0	0
1.55414674110717	108.749434148588	0.0982	0	0	0	0	0	0
1.70959702987282	130.89644525048	0	0	0	0	1	0	0.333333333333333
0.386966863570689	107.076449037698	0.0237	0.0342	0	0	0	0	0
0.315750106652627	128.447586359251	0.0392	0	0	0	0	0	0
3.02327559214011	101.260805365694	0.6257	0.1715	1	0	1	0	0.333333333333333
3.06679012819961	123.112187501028	0.4704	0.1478	0	0	1	0	0.333333333333333
1.41500367233726	100.517638280417	0.0991	0	0	0	1	0	0.333333333333333
2.06075427391803	83.9708550975284	0.6579	0.1804	0	0	0	0	0
2.46654463026924	120.157651537498	0.4424	0	0	0	1	0	0.333333333333333
0.326632059264497	167.550515107503	0	0	0	0	1	0	0.333333333333333
1.66164015141489	164.967846083294	0.0023	0	0	0	0	0	0
0.0695286139991005	120.38674503319	0	0	0	0	0	0	0
0.0987634772770317	89.2168262315411	0	0	0	0	1	0	0.333333333333333
1.43180471221189	143.723267982036	0	0	0	0	1	0	0.333333333333333
0.124626997712435	97.4462531886651	0	0	0	0	1	0	0.333333333333333
0.336886938841124	94.0838057139021	8e-04	0	0	0	0	0	0
4.16297541175526e-16	109.058492581498	0	0	0	0	0	0	0
0.153495573776498	119.298518695733	0	0	0	0	0	0	0
0.168442265867867	97.9443095149544	0.0176	0	0	0	0	1	0.333333333333333
2.95599311781332	151.762875252971	0	0	0	0	1	0	0.333333333333333
0.264673867968676	118.754655680627	0	0	0	0	0	0	0
0.278180436541125	115.309678826052	0	0	0	0	0	0	0
2.88097497803488	104.747764595012	0.4961	0	1	0	1	1	0.666666666666667
0.07800515856384	109.621124349764	0	0	0	0	1	0	0.333333333333333
2.54865358134657	125.020536049203	0	0	0	0	1	0	0.333333333333333
0.0307070450248472	120.491894307127	0	0	0	0	0	0	0
0.787249118429806	106.528996172491	0	0	0	0	1	0	0.333333333333333
1.14627065387482	98.7014828713801	0	0	0	0	1	0	0.333333333333333
0.696672707328841	108.889217714123	0.108	0	0	0	0	0	0
1.54069847379664	102.137566325714	0.296	0.0985	0	0	1	1	0.666666666666667
2.55534452502375	88.6237903134018	0.9879	0.0072	1	0	1	1	0.666666666666667
0.674087247693856	84.9492629947195	0.4903	0.0079	0	0	1	0	0.333333333333333
0.0987152928707514	55.3881400133458	0.0767	8e-04	0	0	0	0	0
0.214755039968934	121.605088282105	-0.0171	0.0376	0	0	0	0	0
0.342726250616561	117.460620004864	-0.0617	0.0331	0	0	0	0	0
0.0283156112004462	113.644016866533	7e-04	0	0	0	0	0	0
1.9488466393466	73.7560354364926	0.3094	0	1	0	1	0	0.333333333333333
0.033682340705005	100.538853169941	-0.0098	0	0	0	0	0	0
0.041079429410033	121.823360146754	-0.0101	0.0062	0	0	0	0	0
