"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"coex_1_2"	"coex_1_3"	"coex_2_3"	"coex_rate"
1.2652472570835	142.264176296601	0.0187	0	0	0	0	0	0
0.269250368639692	111.296445597159	0	0	0	0	0	0	0
0.14021344769571	144.87415846041	0	0	0	0	0	0	0
3.03878885653553	161.261093012618	0.4506	0.0455	0	0	1	0	0.333333333333333
2.26180578478273	96.5307212153163	0.0695	0.027	0	0	1	0	0.333333333333333
1.77804460278255	74.4091598262713	0.5579	0.0458	1	0	1	1	0.666666666666667
0.501566993705715	59.2765417748788	0.0282	0.0154	0	0	0	0	0
1.57205787079717	143.812116011892	0.182	0.0356	0	0	0	0	0
1.45694149912305	112.377452018262	0.0966	0.03	0	0	0	0	0
1.18480633465293	141.679832554291	0.0273	0	0	0	0	0	0
1.95865225166502	144.729763318263	0	0	0	0	0	0	0
0.411064768669148	144.54187556083	5e-04	0	0	0	0	0	0
0.324912087937844	99.5259052360317	0.0299	0.0154	0	0	0	1	0.333333333333333
3.44184710407456	103.656564085856	0.7064	0.0436	1	0	1	1	0.666666666666667
2.00110618013304	128.123524505398	0.0813	0	0	0	1	0	0.333333333333333
1.07035329767044	104.187852983135	0	0	0	0	0	0	0
1.18126721455085	127.767412861204	0.1306	0.0339	0	0	0	0	0
2.11270739158279	152.574031577947	0.1098	0	0	0	1	0	0.333333333333333
1.705493724245	97.7518274667347	0	0	0	0	1	0	0.333333333333333
1.1558713366892	106.847398369766	0	0	0	0	0	0	0
1.42615811271526	71.7237106349657	0.7825	0	0	0	0	1	0.333333333333333
0.310348340861102	112.887249293916	0.0287	0.0206	0	0	0	0	0
2.789954913482	152.612179430155	0.5978	0	0	0	1	0	0.333333333333333
2.36320132414014	68.4221268189391	0.309	0.0929	1	0	1	1	0.666666666666667
1.5517059849069	60.4427333468566	0.3671	0.1337	0	0	1	0	0.333333333333333
0.55794905491918	65.3218435350478	0.0565	0.0359	0	0	0	0	0
1.38681020346898	139.706597998748	0.1815	0.0212	0	0	0	0	0
1.60625373244173	129.760793862547	0.1345	0	0	0	0	0	0
1.63034324647536	124.069446269492	0.0842	0	0	0	0	0	0
1.43321321935062	143.271696653217	0	0	0	0	0	0	0
0.398912854007439	165.57482180739	0.0514	0.0277	0	0	0	0	0
0.2374649245127	91.8999434233868	0.0239	0	0	0	0	0	0
3.36474219263729	80.7564285572799	0.7183	0.1622	1	0	1	1	0.666666666666667
2.86604302776684	112.509307228667	0.4252	0.1281	0	0	1	0	0.333333333333333
1.40339236499556	103.681926740741	0.0688	0	0	0	0	0	0
2.09331086204807	93.589853671594	0.6829	0.1659	0	0	0	0	0
2.56132747533757	146.18548644557	0.439	0	0	0	1	0	0.333333333333333
0.440672646950978	135.970223749951	0	0	0	0	1	0	0.333333333333333
1.49206034349788	143.007387960637	0	0	0	0	0	0	0
0.0226954099479935	119.492756398109	0	0	0	0	0	0	0
0.192841408108265	93.8386042435674	0	0	0	0	1	0	0.333333333333333
1.80475493166904	121.485458599087	0	0	0	0	1	0	0.333333333333333
0.0215319320096558	84.1823392559338	0	0	0	0	1	0	0.333333333333333
0.601997256306018	90.9924865889173	5e-04	0	0	0	0	0	0
0.146948435203453	113.994257027667	0	0	0	0	0	0	0
0.0825699325965182	128.877084120057	0	0	0	0	0	0	0
0.533095113748094	89.2174901312075	0.1871	0	0	0	0	1	0.333333333333333
3.86155776153087	138.080670546978	0	0	0	0	0	1	0.333333333333333
0.268120288826297	152.830924265853	0	0	0	0	0	0	0
0.223763935822951	125.838697172512	0	0	0	0	0	0	0
1.65547864865591	93.1932691463127	0.6097	0	0	0	1	1	0.666666666666667
0.139997675862621	103.502694924332	0	0	0	0	1	0	0.333333333333333
2.66953280556575	118.86708820626	0	0	0	0	0	0	0
0.15007228749741	118.902055625874	0	0	0	0	0	0	0
0.898636158588338	120.849262021499	0	0	0	0	1	0	0.333333333333333
0.870040100864156	87.3504723957462	0	0	0	0	1	0	0.333333333333333
0.601173476825813	115.367878482181	0.1529	0	0	0	0	0	0
1.79413958272555	128.228653578017	0.36	0.1075	0	0	1	1	0.666666666666667
2.45666878776027	76.9732609057426	0.9954	0.0014	1	0	1	0	0.333333333333333
0.535286783546517	83.948636412846	0.4161	0.0024	0	0	1	0	0.333333333333333
0.103224292376135	48.9477710433715	0.0814	0.0019	0	0	0	1	0.333333333333333
0.175397556786949	145.720070757251	-0.017	0.0446	0	0	0	0	0
0.372735705658103	110.75296926722	-0.0674	0.031	0	0	0	0	0
0.0775268733381028	127.475552438987	0.0019	0	0	0	0	0	0
1.68766465942985	126.631452277257	0.1102	0	0	0	0	0	0
0.196064657030993	142.188763975975	0.000200000000000002	0	0	0	0	0	0
0.033101262468265	82.4430165562411	-0.0066	0.0038	0	0	0	1	0.333333333333333
3.90516957005211	102.455182543925	0.9005	0.0995	1	0	1	1	0.666666666666667
1.41186498952896	96.2506923960629	0.5839	0	1	0	1	1	0.666666666666667
0.382640588207036	81.167087366544	-0.0341	0.0619	0	0	0	1	0.333333333333333
0.110234275857763	108.880115905642	0.09	0.0111	0	0	0	1	0.333333333333333
0.908775850170122	129.662330043199	-0.0314	0.046	0	0	1	0	0.333333333333333
3.19156858402573	124.625209984283	0.1415	0	0	0	1	0	0.333333333333333
0.558587678746037	68.4217408139907	-0.0823	0.0183	0	0	0	1	0.333333333333333
1.05826043251026	43.7721731561108	-0.2743	0.116	1	1	1	1	1
0.137239217456459	63.208977802641	-0.0691	0	0	1	1	0	0.666666666666667
0.377695604970214	3.67450752761892	-0.4562	0.103	1	1	0	1	0.666666666666667
3.67875600634665	126.2691442723	0.1681	0.8319	0	1	0	0	0.333333333333333
1.33560725399737	156.376093853719	0.7005	0.0147	0	1	0	0	0.333333333333333
3.06459847407037	147.569846548553	0.7509	0	0	1	0	0	0.333333333333333
0.406456508997991	99.9289857998556	0	0	0	1	0	0	0.333333333333333
0.458366768257099	161.74325403832	-0.2971	0.0229	0	1	0	0	0.333333333333333
0.354983743016962	61.1089298447391	0.216	0.0232	0	1	0	1	0.666666666666667
0.982821438098298	67.2107677942472	-0.05	0.3714	0	1	1	0	0.666666666666667
0.409908810071081	21.5655012378625	-0.0882	0	0	1	1	0	0.666666666666667
3.24687923562499	12.896939762889	0.5809	0.4191	1	1	0	1	0.666666666666667
3.23128668776532	60.7212092769549	0	1	1	1	0	1	0.666666666666667
0.305541962883407	16.5798846307382	-0.043	0	0	1	1	0	0.666666666666667
1.6392061330771	57.2288292194723	0	0	0	1	1	0	0.666666666666667
3.03144628187052	30.1304434896349	0	0	0	1	0	1	0.666666666666667
0.09606297866237	10.6495865221735	-0.1949	0	0	1	1	1	1
0.547956839343382	27.2583597920426	-0.2846	0.1576	0	1	0	1	0.666666666666667
2.49826376488388	56.0594972161967	-0.0243	0.7096	1	1	0	1	0.666666666666667
2.26324563362707	97.5506209911946	0.3196	0.1609	0	1	0	0	0.333333333333333
2.22611620869115	65.334687800787	0.3679	0	1	1	0	0	0.333333333333333
0.538575718118828	91.4521825701225	0	0	0	1	0	0	0.333333333333333
1.46779829360395	155.668861924381	0.1258	0	0	1	0	0	0.333333333333333
0.283779328146169	91.3897331287834	-0.1409	0	0	1	0	1	0.666666666666667
0.368293668477688	61.6609198821203	-0.5639	0.1129	0	1	1	1	1
0.31101959162282	57.2220151422536	-0.0944	0	0	1	1	0	0.666666666666667
2.42158285340809	31.4371187734022	0.5022	0.2618	1	1	0	0	0.333333333333333
1.40317234800233	19.2599852721515	-0.1657	0.3427	1	1	0	1	0.666666666666667
0.872368539752664	54.4059545937857	-0.3905	0.2579	1	1	1	1	1
1.20627394166255	35.3173479769708	0	0	1	1	1	1	1
3.45368705364934	36.887606687648	0.7707	0	1	1	0	0	0.333333333333333
0.342780397467593	17.6343613610251	-0.1135	0.1694	1	1	0	1	0.666666666666667
0.669497066371145	112.556885705001	0.1584	0.072	0	1	0	0	0.333333333333333
0.873783484056676	67.3871391004385	-0.2215	0.284	0	1	0	0	0.333333333333333
1.42558295834002	87.3944271138969	0.1448	0	0	1	0	0	0.333333333333333
1.83196251026342	65.3079975592445	0	0	0	1	0	0	0.333333333333333
0.254104935747954	124.449147516732	-0.0167	0.1658	0	1	0	0	0.333333333333333
0.046640888067554	65.4043269626823	0.0453	0	0	1	0	0	0.333333333333333
0.480005788104967	3.62719112975787	0.00109999999999999	0.2023	1	1	1	1	1
3.38339050963291	105.888029109087	0.0287	0	0	1	1	0	0.666666666666667
2.21433527979335	142.126930322584	0	0	0	1	0	0	0.333333333333333
1.5286212464729	131.567489852003	0	0	0	1	0	0	0.333333333333333
3.96599697640201	70.7868544616148	0.9743	0	1	1	1	0	0.666666666666667
1.75645708640914	78.2998229636836	0.7221	0	0	1	1	0	0.666666666666667
2.0277675253339	23.7545136319829	-0.3161	0.5478	1	1	0	1	0.666666666666667
0.264267280022298	76.5074051340821	0.194	0.0563	0	0	0	0	0
0.169477370831618	102.646028217086	0.0632	0.0278	0	0	0	0	0
0.463136878820894	53.216273900893	0.0904	0	0	0	0	0	0
1.6738957677677	49.8230512723738	0.0036	0	0	0	0	0	0
0.440857713749756	123.226666988106	0.1038	0.2551	0	0	0	0	0
0.317721168708324	59.2737185907023	0.2918	0.0214	0	0	0	1	0.333333333333333
0.282555379076799	48.1319323725709	-0.4922	0.0521	0	0	1	1	0.666666666666667
0.57527291939004	16.2026229496333	-0.03	0.1203	1	0	1	1	0.666666666666667
1.15570425818214	31.9334939584628	0.2805	0.5085	0	0	0	1	0.333333333333333
1.37504348244522	52.7071569094202	0.3498	0.5652	0	0	0	1	0.333333333333333
0.279468533794865	14.8143387209845	-0.3844	0.0783	0	0	1	0	0.333333333333333
0.943271729480948	61.2055686773664	0.0946	0	0	0	1	0	0.333333333333333
0.865624686404228	42.1991349043825	-0.205	0.3571	0	0	0	0	0
1.19675749143432	99.1115307917553	-0.0185999999999999	0.5734	0	0	0	0	0
1.09044733003137	151.746026519783	0.162	0	0	0	0	0	0
1.30798596429259	134.477493537824	0	0	0	0	0	0	0
0.112949131923185	129.844961790961	0.0844	0.0228	0	0	0	0	0
0.553057368573198	83.5534576747007	0.1772	0.1764	0	0	0	1	0.333333333333333
1.69831735953366	90.7018933377595	0.839	0.0537	0	0	1	0	0.333333333333333
3.28113041148696	80.7527520632595	0.1002	0.8158	1	0	1	1	0.666666666666667
0.9988989380395	57.2779389096606	0.1727	0.5062	0	0	0	0	0
0.309120576608738	146.96648127894	-0.0323	0.1618	0	0	0	0	0
3.61096023010901	110.606453029947	0	0	0	0	1	0	0.333333333333333
0.435487234936666	99.7144986469106	0	0	0	0	1	0	0.333333333333333
2.07115409428558	84.1967425546047	0.0750999999999999	0.8386	0	0	0	0	0
1.00063510606516	88.0575361273169	0	0	0	0	0	0	0
2.02269271204996	96.369837889374	0	0	0	0	0	0	0
2.34508740648657	74.8690278422124	0.1095	0	0	0	0	1	0.333333333333333
0.387014480792143	93.4019307662434	0.0719	0.1971	0	0	0	0	0
